x, y, z, intensity, ring
-3.39009,-1.48462,0.193957,1,9
-3.46083,-1.51416,0.330495,1,10
-3.33432,-1.45673,0.576305,2,12
-2.73661,-1.19332,0.68925,5,14
-2.90348,-1.26609,-0.0552892,1,7
-2.42974,-1.05901,0.7102,1,15
-0.48803,-0.211796,-0.122823,15,1
-3.42091,-1.4839,0.195422,1,9
-3.49169,-1.51316,0.332935,1,10
-3.33394,-1.44273,0.575366,2,12
-3.02002,-1.30625,0.639592,1,13
-2.73339,-1.18115,0.68745,5,14
-2.89687,-1.25119,-0.0550798,1,7
-2.45471,-1.05971,0.716411,2,15
-0.488766,-0.210092,-0.122823,15,1
-3.40771,-1.46407,0.194376,1,9
-3.45275,-1.48271,0.328751,1,10
-3.52089,-1.51051,0.470416,1,11
-3.31354,-1.42019,0.570986,2,12
-3.01734,-1.29261,0.638065,1,13
-2.74108,-1.17313,0.68835,5,14
-2.83503,-1.21275,-0.0538232,1,7
-2.4655,-1.05417,0.718482,2,15
-0.489496,-0.208384,-0.122823,15,1
-3.41832,-1.45451,0.19469,1,9
-3.44691,-1.46597,0.327706,1,10
-3.52614,-1.49821,0.470416,1,11
-3.30757,-1.40398,0.569109,2,12
-3.00738,-1.27594,0.635012,1,13
-2.74516,-1.16356,0.68835,5,14
-2.86134,-1.21221,-0.0542421,3,7
-2.46205,-1.04254,0.716411,1,15
-3.4252,-1.44475,0.064888,1,8
-0.490221,-0.206674,-0.122823,15,1
-3.44178,-1.45033,0.195736,0,9
-3.45935,-1.45702,0.328403,1,10
-3.53135,-1.48589,0.470416,1,11
-3.33794,-1.40314,0.573489,2,12
-3.02267,-1.27,0.637302,1,13
-2.75999,-1.15849,0.69105,5,14
-2.89137,-1.21305,-0.0547307,3,7
-2.44073,-1.02348,0.709164,1,15
-3.42653,-1.43124,0.0648182,1,8
-3.46894,-1.44753,0.196993,1,9
-3.46809,-1.44647,0.328751,1,10
-3.33188,-1.38693,0.571612,2,12
-0.511352,-0.212855,-0.0484586,11,5
-2.76042,-1.14736,0.69015,5,14
-2.89928,-1.20448,-0.0548006,3,7
-2.4764,-1.02829,0.718482,1,15
-3.44999,-1.42692,0.0651673,1,8
-0.455633,-0.188357,-0.113825,16,1
-3.43496,-1.42,0.194794,1,9
-3.46207,-1.42979,0.327706,1,10
-3.33281,-1.37436,0.570986,2,12
-0.464198,-0.191329,-0.0439265,12,5
-2.7572,-1.13475,0.68835,4,14
-2.92175,-1.20247,-0.0551496,1,7
-2.46908,-1.01567,0.715376,1,15
-3.4621,-1.4185,0.0653069,1,8
-0.492323,-0.201615,-0.122823,15,1
-3.43065,-1.40422,0.194271,1,9
-3.52236,-1.44032,0.332935,1,10
-3.54646,-1.44945,0.470416,1,11
-3.3449,-1.36571,0.572237,2,12
-2.73207,-1.11383,0.681152,1,14
-2.94445,-1.19981,-0.0554987,1,7
-2.5728,-1.04785,0.744364,1,15
-3.44109,-1.39588,0.0648182,1,8
-0.456905,-0.185251,-0.113825,16,1
-3.45565,-1.40109,0.195422,1,9
-3.52712,-1.42863,0.332935,1,10
-3.33476,-1.34868,0.569734,2,12
-2.92245,-1.17956,-0.05501,1,7
-3.43086,-1.3785,0.064539,1,8
-0.457516,-0.183735,-0.113825,16,1
-3.45681,-1.38753,0.195213,1,9
-3.53208,-1.41631,0.332935,1,10
-3.33945,-1.33704,0.569734,2,12
-2.97112,-1.18716,-0.0558477,1,7
-3.46909,-1.37982,0.0651673,1,8
-0.494373,-0.196535,-0.122823,15,1
-3.47068,-1.37975,0.195736,1,9
-3.49232,-1.38694,0.328751,1,10
-3.35488,-1.33032,0.571612,2,12
-0.46676,-0.184992,-0.0439265,12,5
-2.97132,-1.17583,-0.0557779,1,7
-3.46993,-1.36684,0.0650975,1,8
-0.495022,-0.194895,-0.122823,15,1
-3.47709,-1.36896,0.195841,1,9
-3.5414,-1.39285,0.332935,1,10
-3.56587,-1.40104,0.470416,1,11
-3.34456,-1.31341,0.569109,2,12
-0.515591,-0.20237,-0.0484586,11,5
-3.45954,-1.34951,0.0648182,1,8
-0.495665,-0.193252,-0.122823,15,1
-3.50046,-1.36407,0.196888,1,9
-3.546,-1.3811,0.332935,1,10
-3.57049,-1.38921,0.470416,1,11
-3.34544,-1.3003,0.568483,2,12
-0.51626,-0.200659,-0.0484586,11,5
-3.46796,-1.33887,0.064888,1,8
-0.459975,-0.17749,-0.113825,16,1
-3.48843,-1.34537,0.195946,1,9
-3.52477,-1.35868,0.330495,1,10
-3.57532,-1.37673,0.470416,1,11
-3.35365,-1.29003,0.569109,2,12
-3.07858,-1.18361,0.641118,1,13
-3.43899,-1.31391,0.0642598,1,8
-3.4966,-1.33522,0.196155,1,9
-3.55556,-1.35631,0.332935,1,10
-3.3616,-1.28031,0.569734,2,12
