x, y, z, intensity, ring
12.8581,-7.25109,0.257667,27,8
0.442987,-0.249916,-0.117424,16,1
0.576183,-0.325192,-0.128605,28,2
13.0207,-7.35179,1.30821,43,10
6.97271,-3.93855,-1.26837,67,3
8.54964,-4.83125,1.20578,24,11
6.9486,-3.92813,-0.980073,5,4
8.93426,-5.0527,1.62567,9,12
9.20198,-5.20411,-0.924897,18,5
9.32795,-5.2775,2.08325,10,13
13.6306,-7.71497,-0.820837,52,6
12.7259,-7.20874,-0.255294,51,7
9.10958,-5.16235,2.8056,5,15
12.944,-7.35918,0.259901,45,8
0.462439,-0.263022,-0.122823,15,1
17.7602,-10.1056,1.0709,37,9
0.54433,-0.309725,-0.121736,30,2
12.8859,-7.3351,1.29723,17,10
6.85078,-3.90128,-1.24866,40,3
8.53618,-4.86303,1.20626,8,11
6.99348,-3.98578,-0.98836,8,4
9.25299,-5.27567,-0.931869,22,5
13.2723,-7.57343,-0.800845,29,6
8.67355,-4.95132,2.30575,58,14
12.7058,-7.25609,-0.255399,93,7
8.68389,-4.96124,2.67981,4,15
12.8592,-7.37051,0.258714,48,8
0.461518,-0.264635,-0.122823,15,1
0.560275,-0.321392,-0.125552,29,2
8.38801,-4.81359,0.846108,24,10
6.83369,-3.9232,-1.24803,15,3
8.52431,-4.89576,1.20699,8,11
6.99502,-4.01907,-0.990554,5,4
8.79088,-5.05294,1.60596,41,12
9.14988,-5.25929,-0.923328,18,5
13.2613,-7.62868,-0.801787,35,6
8.68155,-4.99615,2.3125,39,14
12.722,-7.32434,-0.256236,100,7
12.8767,-7.44036,0.259587,43,8
0.480837,-0.277947,-0.128222,14,1
0.562549,-0.325311,-0.126316,28,2
9.93709,-5.74875,1.00438,19,10
7.01657,-4.06082,-1.28401,43,3
8.49343,-4.91753,1.20504,19,11
6.90708,-4.00068,-0.980073,35,4
10.0226,-5.80756,1.83466,21,12
9.05389,-5.24624,-0.915484,31,5
9.30275,-5.39262,2.09012,4,13
13.9948,-8.11578,-0.847843,39,6
8.70451,-5.04989,2.32329,58,14
12.7742,-7.41388,-0.257807,100,7
9.02829,-5.24194,2.79732,14,15
12.9008,-7.51445,0.260599,24,8
0.459659,-0.26785,-0.122823,15,1
8.53594,-4.97602,0.517812,53,9
0.564802,-0.329251,-0.127079,28,2
8.3542,-4.87203,0.846108,20,10
7.00406,-4.08629,-1.28433,56,3
12.8823,-7.51878,1.83145,24,11
9.28963,-5.42407,-1.32082,6,4
8.73151,-5.10024,1.60158,10,12
9.0252,-5.27179,-0.914438,33,5
9.34998,-5.46369,2.10501,22,13
14.0768,-8.22909,-0.854542,45,6
8.5859,-5.02122,2.2963,61,14
18.0937,-10.5858,-0.365907,82,7
9.07829,-5.31343,2.81854,13,15
12.9676,-7.61412,0.262484,12,8
0.458721,-0.269453,-0.122823,15,1
8.57018,-5.03614,0.520952,39,9
0.57042,-0.335199,-0.128605,14,2
9.91217,-5.82707,1.00595,46,10
6.96932,-4.09869,-1.28057,50,3
12.8988,-7.58887,1.83755,16,11
7.30497,-4.29952,-1.04076,1,4
9.01189,-5.30629,-0.914961,20,5
9.41035,-5.54312,2.12294,33,13
14.0996,-8.3086,-0.857682,26,6
8.65897,-5.1046,2.3206,60,14
15.795,-9.31511,-0.320077,30,7
9.08964,-5.36276,2.82786,26,15
16.8387,-9.9663,0.341544,10,8
0.44101,-0.261124,-0.118324,16,1
8.4357,-4.99681,0.513834,26,9
0.548976,-0.325181,-0.124026,29,2
8.69365,-5.15165,0.884108,10,10
6.97876,-4.1371,-1.28495,38,3
8.37317,-4.9657,1.19529,41,11
7.32577,-4.34626,-1.04588,31,4
8.2846,-4.91708,1.52586,93,12
9.03178,-5.36268,-0.91897,28,5
10.8984,-6.47101,2.46373,9,13
18.6965,-11.1056,-1.13967,23,6
8.70476,-5.17262,2.33769,65,14
15.6833,-9.32318,-0.318472,45,7
8.9895,-5.34607,2.80249,48,15
16.8107,-10.0291,0.341683,23,8
0.423362,-0.252675,-0.113825,16,1
8.26387,-4.93408,0.504414,112,9
0.561265,-0.335245,-0.127079,28,2
9.87535,-5.90091,1.00647,25,10
6.76348,-4.04305,-1.24803,8,3
