x, y, z, intensity, ring
-0.226186,-1.57156,0.0277144,5,8
-0.0756015,-0.524638,-0.122373,15,1
-0.233589,-1.61899,0.0857263,8,9
-0.228173,-1.57951,0.139624,46,10
-0.112259,-0.776148,-0.124209,36,3
-0.230448,-1.59133,0.197428,100,11
-0.119635,-0.825111,-0.10237,5,4
-0.234981,-1.61864,0.259056,75,12
-0.136821,-0.942483,-0.0833209,2,5
-5.3818,-37.0266,7.27288,21,13
-0.148991,-1.0238,-0.0542201,10,6
-5.41048,-37.1328,8.66331,12,14
-0.232378,-1.59289,-0.0280984,5,7
-5.4091,-37.0328,10.0282,18,15
-0.232838,-1.57868,0.027854,5,8
-0.0774324,-0.524371,-0.122373,15,1
-0.237778,-1.60829,0.0852029,5,9
-0.116416,-0.785522,-0.125773,35,3
-0.235709,-1.58855,0.197185,78,11
-0.118431,-0.797199,-0.0989579,6,4
-0.240339,-1.61586,0.258743,67,12
-0.14011,-0.941999,-0.0833209,2,5
-5.49193,-36.8795,7.24769,14,13
-0.147851,-0.991663,-0.0525453,8,6
-6.88767,-46.1416,10.7707,18,14
-0.20838,-1.3943,-0.0246079,7,7
-5.4723,-36.5724,9.90863,18,15
-0.23984,-1.58774,0.0280286,10,8
-0.24311,-1.60749,0.0852029,5,9
-0.241584,-1.59364,0.141018,5,10
-0.116193,-0.765581,-0.122645,28,3
-0.119285,-0.785026,-0.0974955,6,4
-0.244508,-1.60724,0.257491,31,12
-0.143398,-0.941505,-0.0833209,2,5
-4.57919,-30.0303,5.90478,23,13
-0.151312,-0.991141,-0.0525453,8,6
-7.04535,-46.1493,10.7779,18,14
-0.172214,-1.12674,-0.0198957,10,7
-5.71482,-37.3465,10.1234,9,15
-0.248767,-1.61065,0.0284474,5,8
-0.0809998,-0.523832,-0.122373,15,1
-0.248439,-1.60667,0.0852029,6,9
-0.244121,-1.57511,0.139449,7,10
-0.114491,-0.737863,-0.118264,21,3
-0.251088,-1.61633,0.200841,6,11
-0.121887,-0.784626,-0.0974955,6,4
-0.141615,-0.909525,-0.0805319,3,5
-5.71018,-36.6317,7.20647,28,13
-0.153366,-0.98274,-0.0521266,7,6
-5.88013,-37.6788,8.80413,25,14
-0.174715,-1.11826,-0.0197561,22,7
-5.84192,-37.3484,10.1291,18,15
-0.0827364,-0.52356,-0.122373,15,1
-4.49106,-28.3875,1.50623,5,9
-0.249966,-1.57822,0.139798,6,10
-0.117865,-0.743332,-0.119203,20,3
-0.254268,-1.60176,0.199135,7,11
-0.122756,-0.772433,-0.0960331,7,4
-0.255442,-1.60554,0.257491,5,12
-0.140247,-0.881504,-0.0780915,3,5
-4.8042,-30.1621,5.93683,52,13
-0.154737,-0.970392,-0.0514986,5,6
-6.02668,-37.7524,8.82618,25,14
-0.176408,-1.10382,-0.0195118,30,7
-5.91304,-36.9577,10.0287,18,15
-0.0845636,-0.523268,-0.122373,15,1
-4.5831,-28.3283,1.50393,2,9
-4.59884,-28.3941,2.51653,29,10
-0.116033,-0.715617,-0.114823,22,3
-0.258903,-1.59499,0.198403,6,11
-0.127999,-0.787675,-0.097983,6,4
-0.266437,-1.63779,0.26281,4,12
-0.146523,-0.900674,-0.0798347,3,5
-4.92555,-30.244,5.95629,19,13
-0.153624,-0.942249,-0.0500332,7,6
-6.16533,-37.7734,8.83608,12,14
-0.179293,-1.09728,-0.0194071,15,7
-6.04326,-36.9444,10.0308,37,15
-3.99081,-24.1327,1.28192,22,9
-4.69858,-28.3818,2.51688,36,10
-0.120791,-0.72885,-0.117013,10,3
-5.86089,-35.3262,4.3968,28,11
-0.124893,-0.751974,-0.0935957,7,4
-6.04631,-36.3653,5.83876,26,12
-0.14786,-0.888339,-0.0787888,3,5
-6.03099,-36.234,7.14007,27,13
-0.153629,-0.922006,-0.0489865,8,6
-7.76883,-46.5745,10.9011,18,14
-0.177852,-1.06509,-0.0188486,9,7
-6.18174,-36.9803,10.0463,18,15
-0.0885388,-0.524587,-0.122823,15,1
-4.10664,-24.3057,1.29186,16,9
-4.8232,-28.4862,2.52769,29,10
-0.122801,-0.724507,-0.116387,21,3
-5.95961,-35.1607,4.37877,57,11
-0.127517,-0.751534,-0.0935957,7,4
-6.31777,-37.195,5.97548,5,12
-6.15354,-36.1517,7.12824,27,13
-0.153988,-0.903716,-0.0480444,9,6
-6.42826,-37.6861,8.82618,12,14
-0.174844,-1.02504,-0.0181505,7,7
-6.29192,-36.848,10.0163,18,15
-0.187843,-1.08976,0.0193024,1,8
-4.20521,-24.3456,1.29479,10,9
-4.88967,-28.2788,2.51078,35,10
-0.126003,-0.727966,-0.117013,10,3
-6.12606,-35.3557,4.40582,28,11
-0.128235,-0.739326,-0.0921332,8,4
-8.08083,-46.5409,7.48164,10,12
-0.16292,-0.938323,-0.0833209,2,5
-6.25953,-36.0139,7.10535,34,13
-0.159881,-0.918915,-0.0488818,8,6
-8.1106,-46.5676,10.9128,18,14
-0.176539,-1.01257,-0.0179411,6,7
-6.49735,-37.2281,10.126,18,15
-0.194071,-1.10288,0.0195467,6,8
-0.0922905,-0.52394,-0.122823,15,1
-4.26728,-24.2009,1.28788,2,9
-4.97069,-28.1615,2.50189,35,10
-0.125107,-0.70807,-0.113884,11,3
-5.0781,-28.7114,3.58003,11,11
-0.136353,-0.770149,-0.0960331,7,4
-8.1412,-45.9366,7.38903,10,12
-6.35914,-35.8449,7.07634,40,13
-0.155055,-0.873122,-0.0464743,5,6
-8.15986,-45.902,10.7635,18,14
-0.175869,-0.988321,-0.0175222,4,7
-6.65708,-37.3726,10.1716,19,15
-0.198627,-1.10614,0.0196165,16,8
-0.0941187,-0.523615,-0.122823,15,1
-4.33408,-24.112,1.28391,2,9
-5.10534,-28.3459,2.51985,50,10
-0.130381,-0.723181,-0.116387,10,3
-5.18957,-28.756,3.58783,34,11
-0.142569,-0.789203,-0.0984704,6,4
-8.42343,-46.6286,7.50479,10,12
-0.156704,-0.866582,-0.0770457,4,5
-6.46603,-35.722,7.0565,40,13
-0.157034,-0.86668,-0.0461603,12,6
-8.38751,-46.2453,10.8507,18,14
-0.177718,-0.979862,-0.0173826,3,7
-6.7865,-37.3807,10.1799,19,15
-0.202294,-1.10547,0.0196165,16,8
-5.19705,-28.2887,2.51636,29,10
-0.12564,-0.683887,-0.11013,12,3
-7.00142,-38.0729,4.75315,15,11
-0.135842,-0.737966,-0.0921332,8,4
-11.0646,-60.05,9.67109,16,12
-8.64728,-46.8849,9.26721,10,13
-0.160995,-0.872046,-0.0464743,11,6
-8.60031,-46.5391,10.9263,18,14
-0.182592,-0.987101,-0.0175222,1,7
-6.91412,-37.3416,10.1757,19,15
-0.20285,-1.08707,0.0193024,10,8
-0.213626,-1.14261,0.0609191,1,9
-6.9947,-37.3759,3.32673,32,10
-0.135301,-0.722277,-0.116387,10,3
-7.11671,-37.9546,4.74145,15,11
-0.138417,-0.737488,-0.0921332,8,4
-5.37428,-28.6067,4.61012,6,12
-8.84972,-47.0609,9.30804,21,13
-0.159604,-0.847926,-0.0452183,13,6
-8.77354,-46.5663,10.9398,19,14
-0.176401,-0.935367,-0.0166147,2,7
-7.02865,-37.2337,10.153,19,15
-0.197675,-1.03921,0.0184646,6,8
-0.221353,-1.16147,0.0619658,2,9
-7.18448,-37.6624,3.35445,11,10
-0.134857,-0.706277,-0.113884,11,3
-5.35572,-28.0225,3.50301,22,11
-0.14472,-0.756498,-0.0945706,7,4
-5.47447,-28.5897,4.61044,13,12
-8.92783,-46.5804,9.21913,10,13
-0.162563,-0.847363,-0.0452183,6,6
-8.93309,-46.52,10.9362,19,14
-0.182685,-0.950455,-0.0168939,2,7
-7.13523,-37.0876,10.1198,28,15
-0.194452,-1.00317,0.0178364,6,8
-0.101329,-0.522267,-0.122823,15,1
-0.222921,-1.14897,0.0613377,9,9
-5.51963,-28.396,2.53083,14,10
-0.13204,-0.678656,-0.109504,12,3
-5.4592,-28.0329,3.50667,22,11
-0.14812,-0.759885,-0.0950581,15,4
-11.6808,-59.9251,9.66984,16,12
-9.05425,-46.364,9.18249,10,13
-0.16552,-0.846791,-0.0452183,6,6
-9.0812,-46.4159,10.9191,18,14
-7.24852,-37.0144,10.1064,18,15
-0.19352,-0.980941,0.0174524,5,8
-0.103061,-0.521928,-0.122823,15,1
-0.223832,-1.13251,0.0605004,13,9
-0.132755,-0.670464,-0.108253,12,3
-5.57412,-28.1256,3.52056,22,11
-0.14639,-0.737971,-0.092377,24,4
-11.853,-59.698,9.63981,16,12
-9.19341,-46.2606,9.16799,21,13
-0.168327,-0.846237,-0.0452183,6,6
-9.29595,-46.6913,10.9911,19,14
-0.19458,-0.968497,0.017243,4,8
-0.225813,-1.12193,0.059977,13,9
-0.145247,-0.720343,-0.116387,10,3
-5.69858,-28.2364,3.53689,11,11
-0.146214,-0.723835,-0.0906708,25,4
-12.0566,-59.633,9.63605,16,12
-0.169694,-0.837814,-0.0447996,7,6
-0.192462,-0.948524,-0.0168939,2,7
-0.195154,-0.954098,0.0169986,1,8
-0.106702,-0.521196,-0.122823,15,1
-0.224516,-1.0957,0.0586163,10,9
-0.146966,-0.715961,-0.115762,11,3
-5.8075,-28.2669,3.54323,11,11
-0.14834,-0.721375,-0.0904271,25,4
-5.86774,-28.5096,4.61012,6,12
-0.166971,-0.809831,-0.0433342,7,6
-9.63981,-46.7131,11.0118,19,14
-0.169076,-0.818594,-0.0145902,4,7
-0.200113,-0.961241,0.0171383,1,8
-0.221815,-1.06363,0.0569415,9,9
-0.15912,-0.762997,-0.151502,9,2
-0.238558,-1.14291,0.102147,1,10
-0.138961,-0.665169,-0.107627,12,3
-5.90451,-28.2387,3.54225,22,11
-0.151263,-0.722796,-0.0906708,25,4
-5.9579,-28.4445,4.60293,20,12
-0.177179,-0.844428,-0.0452183,6,6
-0.165351,-0.786688,-0.0140317,9,7
-0.200981,-0.948799,0.0169288,1,8
-0.110338,-0.520438,-0.122823,15,1
-0.22221,-1.04721,0.0561041,5,9
-0.146418,-0.689432,-0.137001,12,2
-0.23736,-1.11669,0.0998805,5,10
-0.145509,-0.683977,-0.110756,12,3
-5.94893,-27.9635,3.51032,22,11
-0.154199,-0.724205,-0.0909145,25,4
-6.00364,-28.1723,4.56226,26,12
-0.174431,-0.816429,-0.0437529,7,6
-0.160569,-0.750907,-0.0134034,16,7
-0.210359,-0.975423,0.0174175,1,8
-0.22436,-1.03858,0.0556855,5,9
-0.143849,-0.665889,-0.132421,13,2
-0.245888,-1.13728,0.101798,15,10
-0.147895,-0.683465,-0.110756,12,3
-0.151385,-0.698415,-0.0877459,27,4
-6.05911,-27.9301,4.52659,35,12
-0.17728,-0.815815,-0.0437529,7,6
-0.16247,-0.746406,-0.0133336,16,7
-0.213763,-0.974683,0.0174175,1,8
-0.114059,-0.519635,-0.122823,15,1
-0.222842,-1.01439,0.0544294,4,9
-0.142802,-0.650043,-0.129368,13,2
-0.248573,-1.13057,0.101275,15,10
-0.146035,-0.663652,-0.107627,12,3
-0.152968,-0.694005,-0.0872585,27,4
-6.23444,-28.2618,4.58384,29,12
-6.2815,-28.4515,5.66359,21,13
-0.17237,-0.780087,-0.0418688,8,6
-0.163346,-0.738024,-0.013194,11,7
-0.115872,-0.519234,-0.122823,15,1
-0.221157,-0.990211,0.0531733,3,9
-0.148494,-0.664869,-0.132421,13,2
-0.247302,-1.10637,0.0991832,11,10
-0.184576,-0.825068,-0.133908,6,3
-0.153219,-0.683781,-0.0860398,19,4
-6.33478,-28.2475,4.58509,32,12
-8.5752,-38.2066,7.61137,31,13
-0.177718,-0.791173,-0.0424968,8,6
-0.164165,-0.729646,-0.0130544,16,7
-0.225054,-0.991381,0.053278,2,9
-0.144729,-0.637543,-0.127079,14,2
-0.240569,-1.05887,0.0949998,8,10
-0.165556,-0.728108,-0.118264,10,3
-0.153401,-0.673565,-0.0848211,9,4
-6.45617,-28.3254,4.60136,3,12
-0.184035,-0.806125,-0.0433342,7,6
-0.167603,-0.732967,-0.0131242,11,7
-0.226098,-0.980898,0.0527546,2,9
-0.147395,-0.638946,-0.12746,14,2
-0.239782,-1.03861,0.0932566,6,10
-0.145861,-0.631292,-0.102621,14,3
-0.275937,-1.19331,0.150387,2,11
-0.157542,-0.680761,-0.085796,9,4
-8.83862,-38.1324,7.6087,7,13
-0.183237,-0.789913,-0.0424968,8,6
-0.16551,-0.712929,-0.0127752,5,7
-0.121213,-0.518013,-0.122823,15,1
-0.22952,-0.980103,0.0527546,1,9
-0.154104,-0.657543,-0.131277,27,2
-0.242951,-1.03583,0.0930823,5,10
-0.147954,-0.630805,-0.102621,14,3
-0.266737,-1.13635,0.143318,8,11
-0.167062,-0.711155,-0.0896958,8,4
-0.179447,-0.762083,-0.0410314,9,6
-0.178096,-0.755165,-0.0135431,15,7
-0.12302,-0.517587,-0.122823,15,1
-0.233864,-0.983182,0.052964,1,9
-0.154466,-0.649388,-0.12975,27,2
-0.237156,-0.99625,0.0895961,5,10
-0.166635,-0.699462,-0.113884,11,3
-0.274385,-1.15086,0.145268,20,11
-0.183035,-0.765337,-0.0412407,9,6
-0.179334,-0.748705,-0.0134384,21,7
-0.124826,-0.517155,-0.122823,15,1
-0.232605,-0.962945,0.0519173,1,9
-0.15581,-0.645028,-0.128987,13,2
-0.235483,-0.974113,0.0876787,2,10
-0.278401,-1.14989,0.145268,18,11
-0.189476,-0.780221,-0.0420781,8,6
-0.178165,-0.73253,-0.0131591,27,7
-0.250237,-1.02032,0.0550574,1,9
-0.159932,-0.652107,-0.130513,13,2
-0.233183,-0.950066,0.0855869,3,10
-0.277201,-1.12771,0.142587,10,11
