x, y, z, intensity, ring
-0.334647,-0.475096,-0.112959,16,2
-1.0772,-1.52477,0.431006,1,14
-0.306838,-0.432243,-0.103037,18,2
-1.08278,-1.52081,0.431006,1,14
-1.20218,-1.68229,0.0360916,1,8
-0.306061,-0.427975,-0.102274,18,2
-1.20074,-1.66855,0.0358821,5,8
-1.23925,-1.72142,0.111162,1,9
-0.307479,-0.426958,-0.102274,18,2
-0.988213,-1.36818,-0.0294597,1,7
-1.20627,-1.66456,0.0358821,5,8
-0.30205,-0.416347,-0.0999839,19,2
-0.981218,-1.34855,-0.0291106,1,7
-1.25482,-1.71827,0.0371387,1,8
-0.342969,-0.469123,-0.112959,16,2
-0.981425,-1.33849,-0.028971,2,7
-0.300365,-0.407852,-0.0984574,19,2
-0.990843,-1.34149,-0.0291106,3,7
-0.346154,-0.466778,-0.112959,16,2
-0.974999,-1.31092,-0.0285172,4,7
-1.33841,-1.79235,0.117233,1,9
-0.348875,-0.4672,-0.113341,16,2
-0.996354,-1.32992,-0.0290059,5,7
-1.30624,-1.73659,0.113883,1,9
-0.350585,-0.465919,-0.113341,16,2
-1.33242,-1.7701,0.193834,1,10
-1.35173,-1.79511,0.275912,1,11
-0.998582,-1.32324,-0.0289361,5,7
-1.32225,-1.74452,0.11472,1,9
-0.352209,-0.464692,-0.113341,16,2
-1.32414,-1.74639,0.191743,1,10
-1.3583,-1.79014,0.275912,1,11
-1.001,-1.31639,-0.0288663,5,7
-1.3259,-1.73672,0.114511,1,9
-1.32539,-1.73542,0.191045,1,10
-1.34525,-1.76015,0.272012,1,11
-0.999513,-1.30495,-0.0286918,4,7
-1.36087,-1.77032,0.117023,1,9
-0.355445,-0.462222,-0.113341,16,2
-1.35088,-1.75605,0.193834,1,10
-1.37076,-1.78061,0.275912,1,11
-1.33664,-1.73566,0.346972,1,12
-1.00872,-1.30796,-0.0288314,4,7
-1.02056,-1.31903,0.0291106,1,8
-1.34503,-1.73713,0.115139,1,9
-0.357056,-0.460978,-0.113341,16,2
-1.33992,-1.72928,0.191394,1,10
-1.34747,-1.7384,0.270062,1,11
-1.37175,-1.76845,0.354481,1,12
-1.01573,-1.30759,-0.0289012,5,7
-1.01164,-1.29811,0.0287267,2,8
-1.42692,-1.83032,0.121629,1,9
-0.358583,-0.459792,-0.113341,16,2
-1.3628,-1.74682,0.193834,1,10
-1.38285,-1.77124,0.275912,1,11
-1.37517,-1.76078,0.353855,1,12
-1.0213,-1.30579,-0.0289361,5,7
-1.02458,-1.30576,0.028971,4,8
-0.360186,-0.458537,-0.113341,16,2
-1.36889,-1.74205,0.193834,1,10
-1.37399,-1.74792,0.272987,1,11
-1.37398,-1.74665,0.351978,1,12
-1.40349,-1.78352,0.44115,1,13
-1.01718,-1.29122,-0.0286918,6,7
-1.02417,-1.2959,0.0288314,5,8
-1.43966,-1.82032,0.121629,1,9
-0.361704,-0.45734,-0.113341,16,2
-1.37466,-1.7375,0.193834,1,10
-1.39487,-1.76179,0.275912,1,11
-1.39234,-1.75733,0.355106,1,12
-1.38044,-1.74168,0.431992,1,13
-1.02169,-1.28766,-0.0286918,9,7
-1.2899,-1.62511,0.555943,1,15
-1.02122,-1.28293,0.0286219,5,8
-1.40102,-1.75691,0.275912,1,11
-1.38368,-1.73393,0.351352,1,12
-1.39141,-1.74299,0.433518,1,13
-1.02368,-1.28096,-0.0286219,7,7
-1.02194,-1.27467,0.0285172,5,8
-1.38676,-1.72786,0.193834,1,10
-1.40714,-1.75201,0.275912,1,11
-1.38972,-1.72909,0.351352,1,12
-1.38273,-1.71976,0.428939,1,13
-1.03441,-1.28517,-0.0287965,9,7
-1.03266,-1.27888,0.0286918,5,8
-1.45865,-1.80514,0.121629,1,9
-0.366473,-0.453527,-0.113341,16,2
-1.42061,-1.75493,0.357609,1,12
-1.41096,-1.74239,0.435808,1,13
-1.40236,-1.73053,0.514238,1,14
