x, y, z, intensity, ring
11.1219,-0.0970592,0.194141,20,8
0.563164,-0.00501295,-0.130022,14,1
10.7708,-0.0958753,0.564496,60,9
0.708706,-0.00643218,-0.137764,24,2
10.5373,-0.0974753,0.921933,52,10
6.66265,-0.0627959,-1.05531,37,3
10.5046,-0.10084,1.28987,6,11
8.29532,-0.0796318,-1.01858,34,4
23.3301,-0.228032,3.6953,18,12
7.63247,-0.0759332,-0.667787,35,5
26.3279,-0.266524,5.11788,14,13
7.97663,-0.0821418,-0.41806,58,6
26.5093,-0.272987,6.12047,8,14
8.53423,-0.0893735,-0.148974,89,7
29.8551,-0.317864,8.0001,11,15
12.7551,-0.153615,0.222658,52,8
0.55535,-0.00678521,-0.128222,14,1
10.9861,-0.134227,0.5758,52,9
0.710644,-0.00880663,-0.138146,24,2
10.4513,-0.131341,0.914438,22,10
6.97251,-0.0888409,-1.10443,46,3
10.5539,-0.136315,1.29596,6,11
8.19179,-0.105806,-1.00591,52,4
24.1686,-0.316385,3.82826,9,12
7.58834,-0.100662,-0.663952,31,5
26.0441,-0.350029,5.06293,33,13
9.19653,-0.125205,-0.482014,90,6
26.4926,-0.360681,6.11687,32,14
8.55188,-0.117922,-0.149288,89,7
28.9247,-0.403892,7.75111,5,15
12.6486,-0.194284,0.220808,32,8
0.531942,-0.00826355,-0.122823,15,1
10.9716,-0.172355,0.575068,51,9
0.716497,-0.0113807,-0.139291,24,2
15.2179,-0.241719,1.33157,46,10
7.04131,-0.113072,-1.11538,38,3
10.5375,-0.171055,1.29401,78,11
8.18939,-0.134368,-1.00567,52,4
23.2529,-0.385583,3.68341,2,12
26.4766,-0.448283,5.14726,14,13
7.67434,-0.131277,-0.402254,21,6
30.5985,-0.523415,7.06526,10,14
10.9907,-0.189924,-0.191872,100,7
25.1373,-0.438773,6.73654,15,15
15.8867,-0.302267,0.277354,12,8
0.531908,-0.0102132,-0.122823,15,1
10.3099,-0.199761,0.540421,21,9
0.728228,-0.014237,-0.14158,23,2
10.3784,-0.202899,0.908163,16,10
7.15935,-0.141217,-1.13415,52,3
10.4276,-0.207503,1.2806,33,11
6.89879,-0.138486,-0.847236,21,4
23.202,-0.469807,3.67558,13,12
26.8732,-0.553529,5.22473,18,13
7.65784,-0.159072,-0.401417,50,6
26.3354,-0.54705,6.08133,31,14
9.63042,-0.201729,-0.168136,94,7
25.4909,-0.538409,6.83179,8,15
12.8427,-0.291442,0.224229,13,8
0.563039,-0.0128755,-0.130022,14,1
15.3968,-0.352092,0.807125,11,9
0.726211,-0.0167337,-0.141199,23,2
15.1699,-0.352201,1.32756,11,10
7.2358,-0.169258,-1.14635,36,3
10.4288,-0.245767,1.28085,12,11
7.61465,-0.180779,-0.935225,42,4
23.2278,-0.551451,3.67996,9,12
7.13271,-0.170583,-0.624209,10,5
26.2588,-0.632579,5.10567,17,13
7.65125,-0.185656,-0.401103,43,6
31.4939,-0.769695,7.27312,10,14
9.49972,-0.232168,-0.165868,100,7
25.5004,-0.627671,6.83489,20,15
15.2185,-0.395853,0.26573,10,8
0.531824,-0.0139263,-0.122823,15,1
11.0151,-0.290363,0.577475,44,9
0.728111,-0.0193206,-0.14158,34,2
15.3061,-0.408823,1.33958,23,10
7.20756,-0.192513,-1.14197,68,3
10.1818,-0.273734,1.25062,5,11
6.87186,-0.185947,-0.844067,33,4
26.4049,-0.719109,4.18368,5,12
7.11016,-0.194879,-0.622292,6,5
30.0599,-0.823897,5.84524,9,13
7.63661,-0.210642,-0.40037,14,6
26.368,-0.731919,6.08987,8,14
