x, y, z, intensity, ring
-3.49853,-1.33736,0.0653767,1,8
-3.491,-1.33308,0.195841,1,9
-3.55532,-1.35693,0.332935,1,10
-3.41883,-1.30211,0.579433,3,12
-3.06047,-1.16501,0.636539,1,13
-0.526414,-0.200281,-0.0295175,16,6
-2.83606,-1.07845,0.700498,1,14
-2.59695,-0.986488,0.744364,1,15
-3.49196,-1.32089,0.0651673,1,8
-3.49377,-1.32018,0.195736,1,9
-3.56003,-1.34451,0.332935,1,10
-3.43629,-1.29504,0.581623,2,12
-3.06819,-1.1557,0.637302,2,13
-2.81975,-1.061,0.695549,3,14
-2.49188,-0.936635,0.713305,1,15
-3.49655,-1.3087,0.0651673,1,8
-0.470905,-0.176158,-0.116075,16,1
-3.49999,-1.30929,0.195841,1,9
-3.5647,-1.33208,0.332935,1,10
-3.58931,-1.33985,0.470416,1,11
-3.42206,-1.27673,0.578495,2,12
-3.0814,-1.14841,0.63921,2,13
-2.81247,-1.04707,0.692849,5,14
-2.5348,-0.943188,0.724693,1,15
-3.56087,-1.31933,0.0662842,1,8
-0.471486,-0.174595,-0.116075,16,1
-3.49705,-1.29429,0.195422,1,9
-3.56933,-1.31963,0.332935,1,10
-3.59373,-1.32794,0.470416,1,11
-3.40796,-1.25794,0.575366,2,12
-0.519649,-0.191709,-0.0484586,11,5
-3.09441,-1.14159,0.641118,2,13
-2.81227,-1.03639,0.691949,5,14
-2.50907,-0.923656,0.716411,1,15
-3.53541,-1.29588,0.0657258,1,8
-3.5053,-1.28345,0.195632,1,9
-3.54749,-1.2982,0.330495,1,10
-3.59834,-1.31538,0.470416,1,11
-3.41234,-1.24604,0.575366,2,12
-0.520282,-0.189985,-0.0484586,11,5
-3.09284,-1.12876,0.639973,2,13
-2.81954,-1.0279,0.692849,5,14
-2.5268,-0.92018,0.720552,1,15
-3.56999,-1.29443,0.0662842,1,8
-3.52478,-1.27665,0.196469,1,9
-3.57823,-1.2953,0.332935,1,10
-3.42038,-1.23546,0.575992,2,12
-3.09307,-1.11662,0.63921,2,13
-2.82677,-1.01937,0.693749,5,14
-2.50819,-0.903498,0.714341,1,15
-0.464116,-0.166361,-0.113825,16,1
-3.53088,-1.26563,0.196574,1,9
-3.58273,-1.2828,0.332935,1,10
-3.42446,-1.22411,0.575992,2,12
-3.0877,-1.10252,0.637302,2,13
-2.84133,-1.01343,0.696449,5,14
-2.52573,-0.900366,0.718482,1,15
-3.53339,-1.25263,0.196469,1,9
-3.58719,-1.27029,0.332935,1,10
-3.6117,-1.27826,0.470416,1,11
-3.43988,-1.2161,0.577869,2,12
