x, y, z, intensity, ring
-3.24263,-1.71761,0.0640503,1,8
-3.26399,-1.72746,0.193538,1,9
-3.31093,-1.75157,0.327706,1,10
-3.26815,-1.72601,0.585378,10,12
-0.489775,-0.258666,-0.0484586,11,5
-2.92546,-1.54438,0.643026,2,13
-2.6665,-1.40648,0.695999,1,14
-3.33259,-1.75708,-0.0657607,2,7
-2.37385,-1.25106,0.718999,2,15
-3.22382,-1.69326,0.0635617,1,8
-0.436527,-0.229182,-0.113825,16,1
-3.25054,-1.70585,0.192387,1,9
-3.26762,-1.71408,0.322825,1,10
-3.39339,-1.77855,0.470416,1,11
-3.27765,-1.71643,0.586004,11,12
-2.93779,-1.5378,0.644553,2,13
-2.65931,-1.39084,0.692849,1,14
-3.33871,-1.74543,-0.0657607,2,7
-2.39361,-1.25082,0.723658,2,15
-3.25454,-1.69493,0.0640503,1,8
-3.27567,-1.70521,0.193538,1,9
-3.25944,-1.69531,0.32143,1,10
-3.39957,-1.76669,0.470416,1,11
-3.29034,-1.70919,0.587255,9,12
-0.491569,-0.255241,-0.0484586,11,5
-2.92571,-1.51849,0.640737,2,13
-2.66415,-1.38155,0.692849,1,14
-3.34448,-1.73435,-0.0657607,2,7
-2.3926,-1.24021,0.722105,2,15
-3.25303,-1.68046,0.0639107,1,8
-3.27095,-1.68827,0.19291,1,9
-3.31492,-1.70949,0.326311,1,10
-3.40542,-1.75541,0.470416,1,11
-3.29628,-1.6977,0.587255,10,12
-2.93073,-1.50878,0.640737,2,13
-0.500808,-0.257712,-0.0295175,16,6
-2.66005,-1.36825,0.6906,1,14
-3.28649,-1.68975,-0.0645041,2,7
-2.40379,-1.23538,0.724176,2,15
-3.24108,-1.65997,0.0635617,1,8
-3.27505,-1.67593,0.192806,1,9
-3.29928,-1.6876,0.324219,1,10
-3.28987,-1.67989,0.585065,10,12
-0.493295,-0.251889,-0.0484586,11,5
-2.94123,-1.50122,0.641881,2,13
-0.501705,-0.255962,-0.0295175,16,6
-2.67349,-1.36339,0.692849,1,14
-3.3565,-1.71096,-0.0657607,2,7
-2.39948,-1.2226,0.721588,2,15
-3.24686,-1.64865,0.0635617,1,8
-3.288,-1.6681,0.193224,1,9
-3.32293,-1.68509,0.325962,1,10
-3.41759,-1.73159,0.470416,1,11
-3.29748,-1.66929,0.585378,9,12
-2.94295,-1.48917,0.641118,2,13
-2.68171,-1.3558,0.693749,1,14
-3.36245,-1.69923,-0.0657607,2,7
-2.40029,-1.21247,0.720552,2,15
-3.2776,-1.64989,0.0640503,1,8
-0.438681,-0.220729,-0.113375,16,1
-3.29887,-1.65988,0.193538,1,9
-3.2825,-1.65021,0.32143,1,10
-3.42361,-1.71965,0.470416,1,11
-3.31182,-1.66278,0.586942,10,12
-0.459427,-0.230566,-0.0449724,12,5
-2.94813,-1.47889,0.641118,2,13
-0.50348,-0.252454,-0.0295175,16,6
-2.68817,-1.34731,0.694199,1,14
-3.36807,-1.68808,-0.0657607,2,7
-2.40775,-1.20624,0.721588,2,15
-3.28305,-1.63902,0.0640503,1,8
-0.45336,-0.226234,-0.116975,16,1
-3.30822,-1.65014,0.193748,1,9
-3.33461,-1.66185,0.325962,1,10
-3.42929,-1.70829,0.470416,1,11
-3.31761,-1.65121,0.586942,9,12
-2.96356,-1.47435,0.643408,2,13
-0.504314,-0.250783,-0.0295175,16,6
-2.69262,-1.33839,0.694199,1,14
-3.37394,-1.67631,-0.0657607,2,7
-2.40848,-1.19611,0.720552,2,15
-3.31384,-1.63996,0.064539,1,8
-0.450653,-0.222923,-0.116075,16,1
-3.30143,-1.63238,0.193015,1,9
-3.35796,-1.65961,0.327706,1,10
-3.32335,-1.63962,0.586942,10,12
-2.95637,-1.45792,0.640737,2,13
-0.505186,-0.249021,-0.0295175,16,6
-2.68504,-1.32295,0.69105,1,14
-3.37977,-1.66452,-0.0657607,2,7
-2.39878,-1.18087,0.716411,2,15
-3.30519,-1.62134,0.0642598,1,8
-0.44093,-0.2162,-0.113375,16,1
-3.31069,-1.62261,0.193224,1,9
-3.34584,-1.63911,0.325962,1,10
-3.44114,-1.68431,0.470416,1,11
-3.32373,-1.6254,0.586004,8,12
-0.451038,-0.220571,-0.0439265,12,5
-2.97378,-1.45363,0.643408,2,13
-0.506053,-0.247256,-0.0295175,16,6
-2.68614,-1.31186,0.69015,1,14
-3.38556,-1.65271,-0.0657607,2,7
-2.42719,-1.18435,0.723658,2,15
-3.30003,-1.60455,0.0640503,1,8
-3.30348,-1.60551,0.192492,1,9
-3.35154,-1.62742,0.325962,1,10
-3.31844,-1.6092,0.584126,8,12
-2.97177,-1.43981,0.641881,2,13
-0.506913,-0.245488,-0.0295175,16,6
-2.73104,-1.322,0.700498,1,14
-3.39103,-1.64148,-0.0657607,2,7
-2.41372,-1.16788,0.718482,1,15
-3.34497,-1.6127,0.0648182,1,8
-0.442392,-0.213194,-0.113375,16,1
-3.34145,-1.60957,0.194376,1,9
-3.31412,-1.59498,0.321779,1,10
-3.45252,-1.66084,0.470416,1,11
-3.3276,-1.59932,0.584752,8,12
-0.452567,-0.217417,-0.0439265,12,5
-2.96237,-1.42315,0.638829,2,13
-3.34625,-1.60541,-0.0647833,2,7
-2.42475,-1.16278,0.720552,1,15
-3.29645,-1.57515,0.0637711,1,8
-3.33804,-1.59359,0.193852,1,9
-3.38772,-1.61659,0.328403,1,10
-3.35278,-1.59704,0.588194,9,12
-2.97264,-1.41533,0.639973,2,13
-3.4024,-1.61776,-0.0657607,2,7
-2.43228,-1.15597,0.721588,1,15
-3.31638,-1.57048,0.0640503,1,8
-3.3183,-1.56997,0.192387,1,9
-3.36812,-1.59282,0.325962,1,10
-3.46403,-1.6367,0.470416,1,11
-3.3494,-1.58111,0.586629,8,12
-0.454036,-0.214331,-0.0439265,12,5
-2.98644,-1.40913,0.641881,2,13
-3.40803,-1.60588,-0.0657607,2,7
-3.31098,-1.5538,0.0638409,1,8
-0.455186,-0.213515,-0.116075,16,1
-3.31291,-1.55329,0.191759,1,9
-3.3917,-1.58951,0.327706,1,10
-3.46972,-1.6246,0.470416,1,11
-3.34595,-1.56522,0.585065,8,12
-0.46561,-0.21781,-0.0449724,12,5
-2.98423,-1.39537,0.640355,1,13
-0.510249,-0.238475,-0.0295175,16,6
-3.41361,-1.59397,-0.0657607,2,7
-2.51732,-1.17491,0.744364,1,15
-3.33814,-1.55235,0.0642598,1,8
