x, y, z, intensity, ring
2.9755,-4.41634,0.0929515,53,8
0.297186,-0.441261,-0.122823,15,1
3.03949,-4.51472,0.285231,32,9
0.344275,-0.511371,-0.119828,15,2
5.93648,-8.82443,-1.68449,7,3
3.19808,-4.75565,0.703674,85,11
5.86402,-8.72329,-1.2906,45,4
6.84081,-10.1802,1.9426,34,12
2.95369,-4.39556,-0.46332,25,5
3.69684,-5.50355,1.28872,16,13
3.75433,-5.59124,-0.352954,37,6
6.78783,-10.1128,2.81189,46,14
3.8394,-5.72226,-0.120282,100,7
3.25945,-4.85973,1.56793,56,15
3.10679,-4.64612,0.097559,48,8
0.295644,-0.442295,-0.122823,15,1
3.38101,-5.06003,0.318935,57,9
0.335944,-0.502775,-0.117538,16,2
3.13838,-4.6987,0.494347,20,10
5.79705,-8.68246,-1.65351,3,3
3.18035,-4.76514,0.70343,50,11
5.85226,-8.77178,-1.29474,28,4
6.82386,-10.232,1.94792,38,12
3.04888,-4.5716,-0.480751,48,5
3.7277,-5.59157,1.30628,3,13
4.93984,-7.41258,-0.466837,25,6
6.76762,-10.1591,2.81819,27,14
3.79502,-5.69901,-0.119514,68,7
3.38377,-5.08335,1.63625,77,15
2.97666,-4.48532,0.0939638,61,8
0.294098,-0.443325,-0.122823,15,1
3.36774,-5.07846,0.319354,48,9
0.349377,-0.526851,-0.122881,15,2
3.0372,-4.58175,0.480925,15,10
4.28493,-6.46646,-1.22864,17,3
3.15932,-4.76959,0.702455,60,11
4.3125,-6.51301,-0.959112,16,4
6.81536,-10.2969,1.95574,39,12
3.06288,-4.62927,-0.485632,60,5
3.29653,-4.98429,-0.313178,28,6
8.86008,-13.4014,3.70899,11,14
3.79495,-5.74225,-0.120142,63,7
3.33406,-5.04678,1.62072,47,15
2.88289,-4.37712,0.0914855,61,8
0.271117,-0.411795,-0.113825,16,1
3.35658,-5.1002,0.319982,69,9
0.338811,-0.515007,-0.119828,15,2
3.0379,-4.61949,0.483714,78,10
3.16555,-4.81542,0.707573,50,11
5.95767,-9.06624,-1.33203,11,4
6.79565,-10.3454,1.96044,44,12
2.97453,-4.53001,-0.474127,42,5
3.68005,-5.60661,1.30361,9,13
3.31549,-5.05311,-0.316737,35,6
8.78098,-13.3881,3.6964,38,14
3.77598,-5.75713,-0.120177,51,7
6.62543,-10.1055,3.23783,21,15
2.87558,-4.40105,0.0917648,67,8
0.290918,-0.445418,-0.122823,15,1
3.47107,-5.31649,0.332752,28,9
0.334865,-0.512899,-0.119065,15,2
3.59997,-5.51604,0.576274,15,10
0.401513,-0.615449,-0.116387,21,3
3.15221,-4.83364,0.708548,27,11
5.91682,-9.07638,-1.33033,22,4
3.00893,-4.61745,0.872904,17,12
2.93833,-4.51083,-0.47099,51,5
7.16876,-11.0052,2.55302,24,13
3.26077,-5.00775,-0.313178,56,6
8.73844,-13.4252,3.6982,16,14
7.40828,-11.386,-0.237108,100,7
6.58729,-10.1281,3.23731,25,15
2.89175,-4.45971,0.092777,39,8
0.289362,-0.446431,-0.122823,15,1
5.89823,-9.10334,0.568473,15,9
0.315907,-0.487757,-0.112959,16,2
3.71725,-5.7416,0.598411,3,10
3.66734,-5.66668,-1.06907,13,3
3.12777,-4.83295,0.706842,47,11
4.84566,-7.49025,-1.09536,9,4
3.00137,-4.64119,0.875407,35,12
2.92365,-4.52273,-0.471164,53,5
7.11026,-11.0034,2.54654,24,13
3.37352,-5.22267,-0.325844,42,6
8.71983,-13.5046,3.71124,2,14
9.79283,-15.1664,-0.315121,52,7
7.66134,-11.8699,3.78549,9,15
2.84726,-4.42656,0.0918695,45,8
0.28667,-0.445849,-0.122373,15,1
3.9286,-6.11239,0.380796,33,9
0.367277,-0.571434,-0.13204,13,2
3.8695,-6.02274,0.626301,35,10
4.9648,-7.73049,-1.45515,5,3
3.12076,-4.86109,0.70928,32,11
3.63239,-5.66021,-0.825787,51,4
6.57558,-10.2504,1.92884,40,12
2.93474,-4.57484,-0.475522,41,5
7.05061,-10.9951,2.5389,37,13
3.32402,-5.18565,-0.322808,48,6
4.63778,-7.24075,-0.150091,8,7
3.28962,-5.1379,1.6347,27,15
2.85546,-4.47355,0.0926374,9,8
0.285112,-0.446847,-0.122373,15,1
3.8718,-6.07049,0.377342,78,9
0.329385,-0.516435,-0.119065,15,2
3.81739,-5.98749,0.621246,20,10
3.33574,-5.23404,-0.983034,10,3
3.38322,-5.31059,0.773139,20,11
3.59022,-5.63769,-0.820668,12,4
6.53976,-10.2733,1.92884,57,12
4.78149,-7.51122,-0.778998,12,5
6.98373,-10.9749,2.5286,41,13
3.31876,-5.21744,-0.324064,61,6
2.85974,-4.49928,-0.0930562,41,7
3.26337,-5.13631,1.63056,23,15
2.86657,-4.52572,0.09351,42,8
0.28355,-0.447839,-0.122373,15,1
3.87195,-6.11536,0.379331,38,9
0.311832,-0.492698,-0.113341,16,2
3.83162,-6.05634,0.626998,48,10
3.28788,-5.1989,-0.974274,10,3
3.3286,-5.26532,0.764852,47,11
3.22163,-5.09809,-0.740478,11,4
6.89821,-10.9245,2.51143,38,13
3.25895,-5.16313,-0.319982,45,6
2.83306,-4.49013,-0.0926723,100,7
7.02958,-11.1455,3.53081,11,15
2.83239,-4.50473,0.0928817,42,8
0.282063,-0.448777,-0.122373,15,1
3.60514,-5.73818,0.355152,49,9
0.326816,-0.520384,-0.119446,15,2
3.72782,-5.93806,0.613402,30,10
4.47426,-7.12706,-1.33282,6,3
3.30795,-5.27129,0.764121,57,11
3.20155,-5.1037,-0.739747,21,4
5.81274,-9.26989,1.73298,8,12
3.79563,-6.05545,-0.625255,12,5
6.81085,-10.8659,2.49273,42,13
3.16758,-5.05543,-0.312655,65,6
2.80676,-4.48304,-0.0923232,100,7
6.97423,-11.1438,3.52253,11,15
2.79866,-4.48575,0.0922883,24,8
0.280495,-0.449759,-0.122373,15,1
3.54705,-5.68971,0.351384,55,9
0.320934,-0.514801,-0.11792,16,2
3.68072,-5.90642,0.60887,99,10
3.26913,-5.24799,-0.97928,6,3
3.2612,-5.2373,0.75754,62,11
3.23931,-5.20417,-0.752665,30,4
8.07524,-12.9785,-1.33732,13,5
6.84132,-10.9996,2.51792,34,13
3.2522,-5.23098,-0.322808,39,6
2.77421,-4.46564,-0.0917648,64,7
6.95975,-11.2075,3.53495,8,15
3.61977,-5.8472,0.120038,27,8
0.278924,-0.450735,-0.122373,15,1
3.42209,-5.5322,0.340916,57,9
0.323267,-0.522597,-0.119446,15,2
3.34468,-5.40916,0.556402,67,10
4.77648,-7.72775,-1.43888,5,3
3.27629,-5.3027,0.76534,20,11
3.21591,-5.207,-0.751446,47,4
2.95436,-4.78539,0.890738,88,12
10.2195,-16.5532,-1.70198,15,5
6.74308,-10.9265,2.49578,45,13
3.11648,-5.05192,-0.311085,37,6
2.73762,-4.44125,-0.0910667,81,7
6.90843,-11.2119,3.52874,21,15
2.77564,-4.51881,0.0925676,30,8
0.277348,-0.451706,-0.122373,15,1
3.36933,-5.48964,0.337567,55,9
