x, y, z, intensity, ring
-0.210194,-0.543883,-0.113341,16,2
-0.236901,-0.610766,-0.0343324,13,6
-0.36732,-0.946518,0.234399,1,14
-0.349074,-0.898572,0.258301,2,15
-0.231847,-0.5913,-0.0332857,28,6
-0.364914,-0.929717,0.267619,2,15
-0.212502,-0.539192,-0.155291,12,0
-0.236116,-0.596057,-0.0335997,28,6
-0.361907,-0.912212,0.26296,1,15
-0.245616,-0.613772,-0.0346464,26,6
-0.347841,-0.867907,0.250537,1,15
-0.238774,-0.590691,-0.0333903,28,6
-0.34492,-0.852422,0.246396,1,15
-0.236204,-0.578801,-0.0327623,29,6
-0.356664,-0.872672,0.252607,1,15
-0.245834,-0.596438,-0.033809,27,6
-0.35676,-0.864279,0.250537,1,15
-0.247915,-0.595576,-0.033809,27,6
-0.368694,-0.884426,0.256748,1,15
-0.245348,-0.58366,-0.033181,28,6
-0.359786,-0.854645,0.248466,1,15
-0.251873,-0.594819,-0.102308,14,3
-0.245823,-0.579123,-0.0329717,28,6
-0.576642,-1.35782,0.340576,1,14
-0.379394,-0.892497,0.259854,1,15
-0.254724,-0.595752,-0.102621,14,3
-0.239975,-0.559904,-0.0319249,30,6
-0.585986,-1.36655,0.343275,1,14
-0.230183,-0.533197,-0.0919835,16,3
-0.245101,-0.566395,-0.0323436,29,6
-0.586107,-1.35377,0.340576,1,14
-0.238357,-0.546877,-0.0944864,16,3
-0.24068,-0.550894,-0.0315063,30,6
-0.590593,-1.35181,0.340576,1,14
-0.260846,-0.593097,-0.102621,14,3
-0.252979,-0.573851,-0.032867,14,6
-0.602148,-1.3659,0.344625,1,14
-0.258127,-0.580309,-0.0332857,14,6
-0.617212,-1.38693,0.350474,1,14
-0.259333,-0.577582,-0.033181,28,6
-0.604482,-1.34566,0.340576,1,14
-0.249806,-0.551205,-0.0317156,30,6
-0.317216,-0.699299,-0.0134034,5,7
-0.255051,-0.557595,-0.0321343,29,6
-0.263693,-0.571208,-0.0329717,28,6
