x, y, z, intensity, ring
0.211466,0.468345,-0.137692,14,0
8.10544,17.9432,0.343673,29,8
0.252805,0.55938,-0.141719,13,1
8.08535,17.8821,1.02851,4,9
2.76139,6.10728,-1.30284,26,2
9.08208,20.0772,1.92788,35,10
3.17968,7.02585,-1.22144,30,3
10.8727,24.0133,3.23661,19,11
3.70808,8.18581,-1.10341,17,4
9.97408,22.0082,3.82701,26,12
4.41152,9.73418,-0.935007,22,5
10.2645,22.6384,4.83167,31,13
5.53957,12.2119,-0.702767,32,6
10.2295,22.5403,5.71466,48,14
7.4818,16.4783,-0.315889,82,7
10.1382,22.3185,6.56831,26,15
0.200281,0.439478,-0.12941,15,0
8.0975,17.7602,0.340706,55,8
0.248286,0.54431,-0.13812,13,1
8.09466,17.7375,1.02181,5,9
2.78106,6.09403,-1.30208,23,2
8.75408,19.1736,1.84404,40,10
3.19105,6.98596,-1.21643,27,3
10.4771,22.9262,3.09499,52,11
3.7259,8.14935,-1.10024,19,4
10.4091,22.7564,3.96342,72,12
4.43884,9.70423,-0.933612,24,5
10.3271,22.5668,4.82403,12,13
5.54724,12.1162,-0.698371,35,6
10.5102,22.9456,5.82668,29,14
7.06109,15.4086,-0.295853,7,7
10.1951,22.2373,6.55485,18,15
0.21473,0.466857,-0.137692,14,0
7.90198,17.1723,0.329955,52,8
0.245295,0.532819,-0.135421,27,1
8.03621,17.4479,1.00673,19,9
2.80396,6.08786,-1.30284,23,2
8.81678,19.1339,1.84317,32,10
3.20963,6.96222,-1.21424,27,3
10.7857,23.3852,3.16202,18,11
3.74102,8.10746,-1.09634,16,4
4.46184,9.66516,-0.931346,22,5
13.3421,28.8882,6.18526,5,13
5.58447,12.0859,-0.697743,35,6
10.1838,22.0296,5.60308,13,14
7.5144,16.2478,-0.312468,83,7
10.2232,22.0947,6.52328,14,15
0.219612,0.473114,-0.139762,14,0
7.8726,16.9523,0.326255,52,8
0.255364,0.549632,-0.13992,13,1
8.09791,17.4216,1.00684,32,9
2.82354,6.07447,-1.30208,19,2
8.83647,19.0018,1.83341,8,10
3.22558,6.93307,-1.21112,26,3
10.0011,21.4865,2.91,23,11
3.75505,8.06376,-1.09219,17,4
10.8505,23.2902,4.06949,13,12
4.48965,9.63688,-0.930126,20,5
13.6709,29.3308,6.29021,10,13
5.59708,12.003,-0.69408,35,6
10.5086,22.5255,5.7385,27,14
7.14312,15.3045,-0.294806,69,7
10.2202,21.8873,6.47255,14,15
0.211429,0.451351,-0.133551,15,0
8.09211,17.267,0.332852,30,8
0.257281,0.548738,-0.13992,13,1
8.33086,17.7603,1.02809,24,9
2.83723,6.04858,-1.29865,21,2
9.40637,20.044,1.93712,36,10
3.24556,6.91283,-1.20955,25,3
10.0929,21.4874,2.91487,31,11
3.77304,8.02904,-1.08927,17,4
9.68955,20.61,3.60707,10,12
4.51055,9.5941,-0.927511,20,5
10.6665,22.6777,4.87135,12,13
5.62449,11.9527,-0.6923,35,6
10.8669,23.0829,5.89012,7,14
7.18628,15.2578,-0.294387,93,7
10.2891,21.8358,6.46789,31,15
0.216305,0.457597,-0.135621,15,0
8.21817,17.3778,0.33554,48,8
0.254194,0.537267,-0.13722,13,1
8.38083,17.7058,1.02662,33,9
2.85244,6.02622,-1.29597,23,2
9.21024,19.4493,1.88274,46,10
3.26629,6.89431,-1.2083,26,3
10.1313,21.3749,2.90439,38,11
3.79595,8.00506,-1.08781,17,4
9.76821,20.5904,3.60957,17,12
4.52523,9.5387,-0.923677,16,5
10.754,22.6581,4.87517,18,13
5.6182,11.8319,-0.686438,42,6
13.4409,28.2938,7.23173,10,14
7.24378,15.2416,-0.294562,100,7
10.683,22.4679,6.66614,7,15
