x, y, z, intensity, ring
-0.470884,0.337866,-0.155291,12,0
-12.2863,8.81887,0.263985,21,8
-14.2913,10.2618,0.922055,44,9
-0.572435,0.411185,-0.137001,12,2
-20.8316,14.969,2.24426,23,10
-10.2269,7.35149,-1.99485,5,3
-21.1643,15.2193,3.20078,56,11
-10.5776,7.60917,-1.5999,34,4
-21.8294,15.7033,4.25909,14,12
-11.4367,8.23019,-1.23273,2,5
-21.7935,15.6891,5.21977,39,13
-21.6507,15.5977,6.16051,81,14
-12.4883,8.99693,-0.268662,41,7
-22.4195,16.1576,7.40481,24,15
-12.2748,8.87245,0.264369,3,8
-0.429531,0.310586,-0.122373,15,1
-14.1259,10.2179,0.913681,27,9
-0.599626,0.433897,-0.14387,11,2
-23.3615,16.9109,2.52316,50,10
-10.2889,7.44791,-2.01175,2,3
-21.0928,15.2742,3.19761,37,11
-9.92694,7.19118,-1.50509,9,4
-21.6736,15.7064,4.23937,31,12
-11.9515,8.66415,-1.29147,28,5
-21.6698,15.7094,5.2026,39,13
-13.0786,9.48475,-0.846691,6,6
-21.7771,15.7988,6.21135,67,14
-12.2918,8.92067,-0.265102,90,7
-21.7189,15.7681,7.19155,13,15
-12.2874,8.94702,0.265311,33,8
-0.428445,0.312084,-0.122373,15,1
-0.582316,0.424321,-0.140054,11,2
-20.8773,15.2184,2.2603,24,10
-10.0378,7.31967,-1.96763,6,3
-20.5277,14.9746,3.11986,35,11
-9.87932,7.20941,-1.50167,48,4
-21.5708,15.747,4.22999,31,12
-10.3971,7.59007,-1.12623,26,5
-21.5958,15.7711,5.19802,18,13
-10.4005,7.59812,-0.675029,26,6
-21.5346,15.7378,6.15781,65,14
-12.5366,9.16533,-0.271071,100,7
-21.7152,15.8815,7.20863,18,15
-13.9524,10.2341,0.302031,14,8
-0.471345,0.345857,-0.134971,14,1
-23.3249,17.1213,1.51638,30,9
-0.596658,0.437968,-0.14387,11,2
-23.3068,17.1143,2.52978,36,10
-9.54571,7.01201,-1.87596,5,3
-20.4834,15.052,3.12107,45,11
-9.89409,7.27324,-1.50777,12,4
-18.8072,13.8304,3.69749,24,12
-10.369,7.62514,-1.12605,26,5
-21.5723,15.8696,5.20565,21,13
-21.434,15.7794,6.14476,89,14
-12.3612,9.10349,-0.267964,90,7
-21.7825,16.0477,7.24952,18,15
-13.9343,10.2958,0.302415,28,8
-0.426255,0.315067,-0.122373,15,1
-23.2969,17.22,1.51827,27,9
-0.57934,0.428376,-0.140054,11,2
-20.2051,14.9456,2.19877,23,10
-9.47671,7.0124,-1.8672,8,3
-18.7394,13.8715,2.86271,60,11
-9.96724,7.37806,-1.52264,6,4
-18.7771,13.9044,3.70061,38,12
-21.7187,16.0944,5.2545,14,13
-21.5162,15.9502,6.18345,66,14
-15.2623,11.3183,-0.331666,73,7
-21.7136,16.1083,7.24435,37,15
-12.1449,9.03607,0.264229,57,8
-0.46898,0.349057,-0.134971,14,1
-23.158,17.2363,1.51293,13,9
-0.587364,0.43733,-0.142344,11,2
-20.7099,15.4255,2.25925,48,10
-9.1366,6.80773,-1.80463,18,3
-18.6424,13.8956,2.85491,60,11
-9.99047,7.44666,-1.52995,12,4
-18.6279,13.8899,3.68028,15,12
-10.328,7.70388,-1.12727,30,5
-21.7376,16.2204,5.27205,14,13
-10.3218,7.70481,-0.675029,42,6
-21.5334,16.0739,6.2037,57,14
-12.2012,9.1111,-0.2658,90,7
-21.6291,16.1571,7.23399,32,15
-12.0829,9.05232,0.263531,51,8
-0.424156,0.317887,-0.122373,15,1
-21.3223,15.986,1.39664,4,9
-0.592194,0.443986,-0.14387,11,2
-18.0176,13.5132,1.97042,60,10
-18.4835,13.8728,2.83761,44,11
-11.2645,8.45765,-1.72957,1,4
-18.7199,14.0604,3.70812,24,12
-10.2132,7.67107,-1.11751,42,5
-22.1451,16.6391,5.38425,15,13
-10.4239,7.835,-0.683403,35,6
-21.6921,16.3106,6.26579,25,14
-12.0911,9.09473,-0.26409,22,7
-21.659,16.2976,7.26298,27,15
-15.4655,11.671,0.338193,27,8
-0.479035,0.361635,-0.13857,13,1
-21.0385,15.8882,1.38167,9,9
-0.590641,0.44605,-0.14387,11,2
-17.9528,13.5628,1.9685,50,10
-9.40051,7.10439,-1.86626,10,3
-18.3289,13.857,2.82128,72,11
-9.93349,7.51263,-1.52922,25,4
-16.8386,12.7396,3.34426,30,12
-10.2007,7.7175,-1.11908,28,5
-22.0086,16.6571,5.36517,7,13
-10.457,7.91715,-0.687381,45,6
-21.6289,16.3815,6.26399,34,14
-13.1574,9.96893,-0.288139,39,7
-21.8037,16.5259,7.33079,19,15
-15.8306,12.0335,0.347093,23,8
-0.421927,0.320841,-0.122373,15,1
-13.5866,10.3315,0.894526,11,9
-0.58908,0.448109,-0.14387,11,2
-17.9101,13.629,1.96902,27,10
-9.39923,7.15511,-1.87096,13,3
-18.2298,13.8824,2.81348,58,11
-9.98458,7.60621,-1.54116,4,4
-16.911,12.8827,3.3671,15,12
-10.2022,7.7748,-1.12222,33,5
-22.0752,16.829,5.3957,7,13
-10.488,7.99842,-0.691253,13,6
-21.587,16.4687,6.26849,34,14
-15.7555,12.0199,-0.345907,72,7
-21.6782,16.5442,7.30698,19,15
-12.078,9.24432,0.265486,19,8
-0.42086,0.322238,-0.122373,15,1
-20.7776,15.9144,1.37162,11,9
-0.571929,0.438222,-0.140054,11,2
-20.2233,15.5011,2.22927,29,10
-8.891,6.81491,-1.77428,20,3
-18.19,13.9476,2.81445,58,11
-9.98135,7.65619,-1.54457,14,4
-16.8863,12.9573,3.37116,31,12
-10.205,7.83341,-1.12553,11,5
-23.6374,18.1442,5.7922,17,13
-13.08,10.0439,-0.864276,29,6
-20.9497,16.0927,6.09887,32,14
-13.0623,10.0375,-0.287546,31,7
-21.8929,16.8294,7.39912,19,15
-17.5474,13.5279,0.386745,20,8
-0.419733,0.323705,-0.122373,15,1
-24.9157,19.2223,1.64921,13,9
-0.561146,0.432921,-0.137764,12,2
-20.0377,15.4646,2.21445,46,10
-8.87185,6.84953,-1.77522,28,3
-18.1161,13.9916,2.81055,58,11
-9.90115,7.64972,-1.53629,16,4
-16.8503,13.0234,3.37304,24,12
-10.2594,7.92935,-1.13442,28,5
