x, y, z, intensity, ring
-0.243463,0.525938,-0.155291,12,0
-11.1751,24.1519,0.464513,34,8
-0.24786,0.535927,-0.13632,13,1
-11.0743,23.9559,1.38313,4,9
-5.24597,11.3481,-2.43014,31,2
-31.0902,67.2853,6.48474,54,10
-4.23739,9.17476,-1.60064,81,3
-4.27997,9.27545,-1.25428,66,4
-4.47015,9.69204,-0.933787,18,5
-8.88515,19.2822,-1.11266,43,6
-10.9238,23.7283,-0.455962,100,7
-11.1116,24.2362,0.465386,12,8
-0.249236,0.543876,-0.13812,13,1
-10.9789,23.969,1.38167,11,9
-5.20796,11.3699,-2.43091,15,2
-30.8336,67.3463,6.4802,54,10
-4.24592,9.28672,-1.25379,66,4
-4.40813,9.64597,-0.92786,52,5
-8.7647,19.1968,-1.10596,34,6
-11.0185,24.1556,-0.463431,100,7
-9.13296,20.1055,0.385454,12,8
-0.257003,0.566035,-0.143519,12,1
-4.01289,8.84227,-1.88748,33,2
-4.24176,9.35525,-1.62692,45,3
-4.26262,9.40998,-1.26842,82,4
-4.37361,9.65949,-0.927686,22,5
-8.70916,19.2528,-1.10743,17,6
-9.08282,20.0975,-0.384965,72,7
-9.04714,20.1026,0.384791,30,8
-0.253427,0.563374,-0.142619,13,1
-3.95302,8.79176,-1.87374,45,2
-30.5864,68.0578,6.52797,55,10
-4.11761,9.16638,-1.59156,76,3
-4.24031,9.44835,-1.27158,46,4
-4.33334,9.66015,-0.926291,43,5
-8.64026,19.2794,-1.10722,21,6
-9.00199,20.1054,-0.384511,31,7
-9.00704,20.2017,0.386082,5,8
-0.251459,0.564256,-0.142619,13,1
-3.9247,8.81089,-1.87489,28,2
-4.1129,9.24206,-1.6022,56,3
-31.0173,69.7316,9.37078,48,11
-4.15408,9.34337,-1.2555,59,4
-4.23729,9.53502,-0.912869,11,5
-30.2495,68.1013,14.4847,35,13
-8.60371,19.3788,-1.1112,17,6
-29.2861,65.9946,16.6689,52,14
-8.97744,20.2301,-0.386326,24,7
-0.246437,0.557956,-0.140819,13,1
-3.89868,8.83531,-1.87718,23,2
-4.08701,9.26649,-1.60408,72,3
-4.07984,9.259,-1.24234,60,4
-4.21121,9.56617,-0.914438,35,5
-8.833,20.0745,-1.1494,50,6
-28.9918,65.9201,16.6257,52,14
-8.84723,20.1259,-0.383744,29,7
-10.817,24.7122,0.470866,6,8
-0.247612,0.565954,-0.142619,13,1
-3.88195,8.87697,-1.88328,40,2
-31.6188,72.3381,6.90692,62,10
-4.03803,9.24269,-1.59751,62,3
-4.01494,9.19859,-1.23234,45,4
-4.22089,9.67504,-0.923502,22,5
-4.20548,9.6489,-0.551621,100,6
-28.707,65.8958,16.5942,52,14
-8.81364,20.241,-0.385349,34,7
-29.0071,66.9033,1.27284,25,8
-0.247185,0.570391,-0.143519,12,1
-4.11703,9.50478,-2.01342,61,2
-31.2473,72.1737,6.88077,61,10
-4.00967,9.26579,-1.59907,70,3
-3.97178,9.18704,-1.22893,13,4
-28.7373,66.5036,11.4745,25,12
-8.1371,18.8308,-1.79471,21,5
-28.4304,65.8247,13.9375,32,13
-4.18286,9.68919,-0.553086,84,6
-8.68037,20.1266,-0.382592,31,7
-28.7734,67.0041,1.27284,25,8
-0.239044,0.556924,-0.13992,13,1
-4.10937,9.57864,-2.02601,45,2
-3.9594,9.23797,-1.59188,66,3
-28.4389,66.4169,11.4432,25,12
-4.10542,9.59254,-0.912869,37,5
-4.12545,9.64864,-0.549946,42,6
-8.63401,20.2031,-0.383499,100,7
-0.250924,0.589993,-0.148018,12,1
-28.8242,67.8067,3.86135,30,9
-4.03138,9.48812,-2.00388,68,2
-29.7116,69.9621,6.64998,57,10
-3.91716,9.22377,-1.58718,53,3
-3.72928,8.7899,-1.17238,68,4
-4.08902,9.64717,-0.916704,45,5
-27.905,65.8359,13.8993,32,13
-8.06688,19.0413,-1.08377,37,6
-10.4637,24.7228,-0.468597,48,7
-28.2778,67.1063,1.27109,25,8
-0.241299,0.572906,-0.143519,12,1
-28.4602,67.605,3.84418,30,9
-4.01513,9.53763,-2.01151,73,2
-3.93549,9.35757,-1.60783,61,3
-3.7278,8.87241,-1.18165,19,4
-4.00455,9.53576,-0.904851,46,5
-5.09585,12.1463,-0.690311,35,6
-29.3517,70.0301,-1.32541,56,7
-0.242298,0.580939,-0.145318,12,1
-27.9566,67.0624,3.80776,29,9
-3.73705,8.96446,-1.88786,26,2
-3.89748,9.35849,-1.60564,77,3
-3.70748,8.91103,-1.18506,50,4
-28.1954,67.8018,11.6303,26,12
-4.02785,9.68582,-0.91775,9,5
-5.04499,12.1437,-0.68916,35,6
-10.29,24.7934,-0.468562,29,7
-0.23283,0.56377,-0.140819,13,1
-27.9667,67.7853,6.41536,53,10
-3.90847,9.47795,-1.62379,62,3
-3.69374,8.96613,-1.19066,11,4
-4.0054,9.72745,-0.920365,20,5
-8.22643,19.9984,-1.13328,22,6
-26.952,65.5528,-1.23717,47,7
-28.1035,68.6597,1.29497,26,8
-0.235386,0.575361,-0.143519,12,1
-3.67141,8.98307,-1.88634,38,2
-27.6667,67.7275,6.40072,52,10
-3.85012,9.42503,-1.61253,58,3
-3.87175,9.48744,-1.25818,15,4
-3.98495,9.77459,-0.923502,7,5
-26.7773,65.7798,-1.23968,48,7
-0.233376,0.576179,-0.143519,12,1
-3.8302,9.46106,-1.98403,57,2
-3.81942,9.4439,-1.61347,70,3
-3.63263,8.99106,-1.19066,8,4
-3.96498,9.82354,-0.926814,20,5
-26.6103,66.0287,-1.24261,48,7
-6.05183,15.0848,0.283706,40,8
-0.224111,0.558902,-0.13902,13,1
-3.80207,9.49143,-1.98747,38,2
-3.72827,9.31662,-1.58937,100,3
-3.62481,9.06267,-1.19846,38,4
-4.93788,12.3706,-0.698057,35,6
-6.04594,15.2314,0.286045,39,8
-0.229247,0.577834,-0.143519,12,1
-3.65602,9.21994,-1.92793,52,2
-27.0998,68.3766,6.43488,53,10
-3.68554,9.30387,-1.58499,53,3
-3.837,9.69609,-1.28036,67,4
-3.86772,9.77872,-0.920016,33,5
-3.82385,9.67766,-0.545341,56,6
-26.1474,66.2435,-1.2431,48,7
-5.9825,15.2264,0.285556,19,8
-0.22153,0.56412,-0.13992,13,1
-5.63058,14.3454,0.807649,1,9
-3.68551,9.38982,-1.96075,66,2
-26.8115,68.3447,6.42303,53,10
-3.71914,9.49502,-1.25209,22,4
-3.81976,9.75692,-0.916704,31,5
-4.87177,12.4569,-0.700988,29,6
