x, y, z, intensity, ring
12.814,-19.6566,0.409573,15,8
0.289388,-0.44409,-0.122373,15,1
7.13158,-10.9482,0.684764,30,9
0.330041,-0.506669,-0.117538,16,2
12.4808,-19.1674,2.0011,38,10
5.16171,-7.93015,-1.49864,6,3
14.5882,-22.421,3.28438,29,11
8.59579,-13.2162,-1.93577,44,4
9.23408,-14.2029,2.68316,43,12
8.42624,-12.9654,-1.35283,31,5
9.02196,-13.882,3.21818,31,13
8.53053,-13.1308,-0.820628,61,6
23.8488,-36.7239,10.1093,33,14
8.66265,-13.3444,-0.277703,100,7
14.4216,-22.2243,7.09889,18,15
12.5552,-19.4074,0.403465,2,8
0.287836,-0.445097,-0.122373,15,1
7.10092,-10.9847,0.685496,33,9
0.345231,-0.534258,-0.123644,14,2
12.5293,-19.3971,2.02027,53,10
5.13154,-7.94735,-1.49833,5,3
22.9896,-35.6046,5.20382,18,11
8.6002,-13.3245,-1.94723,38,4
9.16195,-14.2002,2.67659,36,12
8.36906,-12.9763,-1.35091,39,5
8.97208,-13.9166,3.21857,5,13
8.39579,-13.0277,-0.812254,52,6
14.6126,-22.6829,6.22934,8,14
8.60843,-13.3628,-0.277458,100,7
14.0709,-21.8506,6.96379,4,15
12.4051,-19.3304,0.400917,21,8
0.286203,-0.446149,-0.122373,15,1
12.2776,-19.1464,1.192,11,9
0.31369,-0.489186,-0.112959,16,2
12.5013,-19.5028,2.02672,48,10
3.12152,-4.8716,-0.916393,3,3
22.8846,-35.7288,5.20967,18,11
8.56522,-13.3776,-1.9504,24,4
8.3656,-13.0709,-1.35771,10,5
8.87372,-13.8701,3.20063,4,13
8.29,-12.9627,-0.806392,16,6
14.4934,-22.6714,6.21225,33,14
8.61432,-13.4802,-0.279238,35,7
14.153,-22.156,7.04454,4,15
12.518,-19.657,0.406781,34,8
0.284644,-0.447145,-0.122373,15,1
16.1308,-25.3496,1.57468,33,9
0.324629,-0.510154,-0.117538,16,2
12.3883,-19.4757,2.0194,53,10
5.19782,-8.17468,-1.53431,6,3
12.4117,-19.5276,2.84102,7,11
8.54083,-13.4426,-1.95552,27,4
23.3593,-36.78,6.90095,8,12
8.74078,-13.7626,-1.42639,30,5
8.82736,-13.9043,3.20139,4,13
8.71987,-13.7403,-0.852867,3,6
8.59612,-13.5558,-0.280181,100,7
16.4756,-26.0718,0.538337,3,8
0.283081,-0.448136,-0.122373,15,1
12.1309,-19.2114,1.19075,19,9
0.310267,-0.491364,-0.112959,16,2
23.5738,-37.3477,3.86396,29,10
0.38158,-0.604768,-0.113259,23,3
14.2708,-22.6266,3.28462,9,11
8.52456,-13.5211,-1.96258,40,4
23.2855,-36.9482,6.91722,8,12
8.55565,-13.5756,-1.4039,30,5
15.8434,-25.1492,5.7777,8,13
11.1825,-17.7575,-1.09979,34,6
15.9024,-25.2623,6.8916,10,14
10.8715,-17.277,-0.356308,51,7
23.8806,-37.9658,12.018,14,15
8.58583,-13.6923,0.282101,21,8
0.281515,-0.449122,-0.122373,15,1
12.0807,-19.2807,1.19242,11,9
0.325229,-0.519063,-0.119065,15,2
23.5035,-37.526,3.8739,14,10
