x, y, z, intensity, ring
-3.20536,-1.77384,0.0639456,1,8
-3.22448,-1.78368,0.19312,1,9
-3.2434,-1.79267,0.324219,1,10
-3.22874,-1.78236,0.584126,8,12
-0.450064,-0.248346,-0.0449724,12,5
-2.87432,-1.5854,0.638065,2,13
-2.61468,-1.441,0.68925,1,14
-2.36215,-1.30129,0.722623,1,15
-3.21122,-1.7632,0.0639456,1,8
-3.22894,-1.77146,0.193015,1,9
-3.26711,-1.79091,0.325962,1,10
-3.23494,-1.77108,0.584126,8,12
-2.88301,-1.57775,0.638829,2,13
-2.6297,-1.43793,0.691949,1,14
-3.30585,-1.8069,-0.0657607,2,7
-2.35481,-1.28655,0.718999,2,15
-3.21736,-1.75198,0.0639456,1,8
-3.24212,-1.76399,0.193434,1,9
-3.25552,-1.77055,0.324219,1,10
-3.2411,-1.75978,0.584126,8,12
-2.88332,-1.56486,0.637684,2,13
-2.63471,-1.42874,0.691949,1,14
-3.31213,-1.79535,-0.0657607,2,7
-2.36438,-1.28108,0.720552,1,15
-3.23753,-1.74834,0.0642249,1,8
-3.2588,-1.75835,0.194062,1,9
-3.24796,-1.75104,0.322825,1,10
-3.37268,-1.81752,0.470416,1,11
-3.24896,-1.74939,0.584439,8,12
-0.487728,-0.262505,-0.0484586,11,5
-2.88385,-1.55149,0.636539,2,13
-2.63134,-1.41446,0.6897,1,14
-3.31838,-1.78378,-0.0657607,2,7
-2.36203,-1.26916,0.718482,2,15
-3.23686,-1.73268,0.0640852,1,8
-3.2209,-1.72341,0.191445,1,9
-3.26811,-1.74721,0.324219,1,10
-3.37931,-1.80514,0.470416,1,11
-3.25854,-1.7399,0.585065,8,12
-0.488642,-0.260801,-0.0484586,11,5
-2.89791,-1.54604,0.638447,2,13
-2.63946,-1.40756,0.6906,1,14
-3.32459,-1.77218,-0.0657607,2,7
-2.37327,-1.26455,0.720552,1,15
-3.232,-1.71631,0.0638758,1,8
-3.24071,-1.72021,0.192282,1,9
-3.27389,-1.73636,0.324219,1,10
-3.25556,-1.72446,0.583501,7,12
-0.489504,-0.259179,-0.0484586,11,5
-2.90822,-1.53918,0.639592,2,13
-2.61999,-1.38605,0.684301,1,14
-3.2668,-1.7275,-0.0645041,2,7
-2.36378,-1.24945,0.716411,1,15
-3.27305,-1.72423,0.0645739,1,8
-3.26436,-1.71819,0.193329,1,9
-3.31489,-1.74405,0.327706,1,10
-3.26156,-1.71308,0.583501,7,12
-2.90984,-1.5277,0.638829,2,13
-2.62482,-1.37689,0.684301,1,14
-3.33657,-1.74951,-0.0657607,2,7
-2.38182,-1.24836,0.720552,2,15
-3.26487,-1.70538,0.0642947,1,8
-3.25264,-1.69755,0.192282,1,9
-3.28593,-1.71346,0.324219,1,10
-3.39741,-1.77084,0.470416,1,11
-3.26927,-1.7026,0.583813,7,12
-2.90322,-1.51068,0.636157,2,13
-2.66443,-1.38524,0.693299,2,14
-3.34266,-1.73785,-0.0657607,2,7
-2.3793,-1.23648,0.718482,1,15
-3.26045,-1.68789,0.0640852,1,8
-3.29757,-1.70638,0.194585,1,9
-3.34499,-1.72943,0.329449,1,10
-3.28573,-1.69662,0.585691,6,12
-0.492191,-0.254039,-0.0484586,11,5
-2.9172,-1.50504,0.638065,2,13
-2.64326,-1.36254,0.686551,2,14
-3.3487,-1.72618,-0.0657607,2,7
-2.39047,-1.2317,0.720552,1,15
-3.26603,-1.67707,0.0640852,1,8
-3.26796,-1.67662,0.192492,1,9
-3.31909,-1.70139,0.326311,1,10
-3.28635,-1.68244,0.584752,5,12
-0.493075,-0.252319,-0.0484586,11,5
-2.90645,-1.48731,0.634631,2,13
-2.64083,-1.35022,0.684751,2,14
-3.35471,-1.71448,-0.0657607,2,7
-2.37411,-1.21281,0.714341,1,15
-3.29681,-1.67836,0.0645739,1,8
-0.449832,-0.228904,-0.116525,16,1
-3.28448,-1.67064,0.19312,1,9
-3.3034,-1.67954,0.324219,1,10
-3.41577,-1.73517,0.470416,1,11
-3.27459,-1.66201,0.581623,5,12
-0.493909,-0.250683,-0.0484586,11,5
-2.92038,-1.48159,0.636539,2,13
-2.65248,-1.34451,0.686551,2,14
-3.36067,-1.70276,-0.0657607,2,7
-2.38523,-1.208,0.716411,2,15
-3.28837,-1.65963,0.0642947,1,8
-3.29029,-1.65916,0.19312,1,9
-3.33415,-1.68055,0.32666,1,10
-3.42181,-1.72324,0.470416,1,11
-3.28037,-1.65057,0.581623,5,12
-2.93079,-1.47403,0.637684,2,13
-2.6589,-1.33612,0.687001,4,14
-3.3666,-1.69101,-0.0657607,2,7
-2.38943,-1.19967,0.716411,2,15
-3.28341,-1.64278,0.0640852,1,8
-3.30827,-1.6545,0.193852,1,9
-3.31504,-1.65643,0.324219,1,10
-3.4278,-1.71128,0.470416,1,11
-3.29643,-1.64498,0.583501,5,12
-0.459989,-0.229442,-0.0449724,12,5
-2.92714,-1.45942,0.635776,2,13
-2.66878,-1.32944,0.68835,4,14
-3.37219,-1.67984,-0.0657607,2,7
-2.39512,-1.1926,0.716929,2,15
-3.27809,-1.62654,0.0638758,1,8
-3.31761,-1.64471,0.194062,1,9
-3.33509,-1.65193,0.325614,1,10
-3.43346,-1.6999,0.470416,1,11
-3.29861,-1.63171,0.582875,5,12
-2.9302,-1.44883,0.635394,2,13
-2.67317,-1.32058,0.68835,4,14
-3.37803,-1.66806,-0.0657607,2,7
-2.39754,-1.18338,0.716411,2,15
-3.30528,-1.62568,0.0642947,1,8
-0.452945,-0.22268,-0.116525,16,1
-3.30512,-1.62489,0.193015,1,9
-3.37274,-1.65667,0.328751,1,10
-3.43937,-1.68791,0.470416,1,11
-3.30755,-1.6225,0.583501,5,12
-2.93876,-1.44032,0.636157,2,13
-2.67753,-1.31171,0.68835,4,14
-3.38354,-1.65685,-0.0657607,2,7
-2.42227,-1.18561,0.722623,1,15
-3.33941,-1.62874,0.0648531,1,8
-3.30151,-1.60954,0.192492,1,9
-3.36388,-1.6385,0.327357,1,10
-3.44495,-1.67649,0.470416,1,11
-3.29871,-1.60461,0.580998,5,12
-0.455121,-0.221289,-0.0442751,12,5
-2.94529,-1.43143,0.636539,2,13
-2.66084,-1.29261,0.682951,1,14
-3.38902,-1.64562,-0.0657607,2,7
-2.41229,-1.17082,0.718482,2,15
-3.31599,-1.60373,0.0642947,1,8
-3.32689,-1.60757,0.193643,1,9
-3.337,-1.61173,0.324219,1,10
-3.45049,-1.66506,0.470416,1,11
-3.30785,-1.5948,0.581623,5,12
-2.96417,-1.42847,0.639592,2,13
-3.39474,-1.63378,-0.0657607,2,7
-2.40243,-1.1557,0.714341,1,15
-3.31075,-1.58695,0.0640852,1,8
-0.455176,-0.218084,-0.116525,16,1
-3.33789,-1.59853,0.193957,1,9
-3.34289,-1.59949,0.324219,1,10
-3.45628,-1.65301,0.470416,1,11
-3.31517,-1.5841,0.581936,4,12
-2.92155,-1.39476,0.629288,2,13
-2.40994,-1.14897,0.715376,1,15
-3.32738,-1.57996,0.0642947,1,8
-3.34706,-1.58858,0.194166,1,9
-3.39526,-1.61001,0.328751,1,10
-3.32425,-1.57421,0.582562,4,12
-2.95302,-1.39715,0.635012,1,13
-3.40606,-1.61004,-0.0657607,2,7
-3.34708,-1.57573,0.0645739,1,8
-0.481374,-0.226517,-0.122823,15,1
-3.32339,-1.56387,0.192492,1,9
-3.37534,-1.58687,0.326311,1,10
-3.46774,-1.62884,0.470416,1,11
-3.3223,-1.55982,0.581311,4,12
-3.0074,-1.41069,0.645698,1,13
-3.32691,-1.55278,0.0640852,1,8
-0.482122,-0.22492,-0.122823,15,1
-3.33969,-1.55732,0.19312,1,9
-3.37697,-1.57399,0.325962,1,10
-3.47312,-1.61733,0.470416,1,11
-3.3134,-1.54154,0.578808,4,12
-3.41694,-1.58682,-0.0657607,2,7
-2.51977,-1.16964,0.744364,1,15
-3.3432,-1.54619,0.0642947,1,8
-0.482904,-0.223235,-0.122823,15,1
-3.36505,-1.55487,0.194271,1,9
-3.38271,-1.5616,0.325962,1,10
-3.47874,-1.6052,0.470416,1,11
-3.31159,-1.52666,0.577556,4,12
-2.43608,-1.12047,0.718482,1,15
-3.36339,-1.54059,0.0645739,1,8
-0.44651,-0.204428,-0.113375,16,1
-3.37799,-1.54585,0.19469,1,9
-3.41713,-1.56304,0.328751,1,10
-3.4846,-1.59243,0.470416,1,11
-3.30638,-1.50959,0.575679,3,12
