x, y, z, intensity, ring
1.29908,-0.417921,0.205245,18,32765
1.26952,-0.412844,0.200955,18,32765
1.29638,-0.426124,0.205497,19,32765
1.3137,-0.436591,0.208741,20,32765
1.31225,-0.440953,0.208739,20,32765
1.32014,-0.448403,0.210391,20,32765
1.29061,-0.443116,0.205878,19,32765
1.27979,-0.444129,0.20441,19,32765
1.30631,-0.458204,0.208832,19,32765
1.3141,-0.465817,0.210367,19,32765
1.30328,-0.466714,0.208907,20,32765
1.30177,-0.470877,0.208989,20,32765
1.30027,-0.475041,0.208917,19,32765
1.28015,-0.472419,0.205982,18,32765
1.28789,-0.480072,0.207321,18,32765
1.2678,-0.47729,0.204382,19,32765
1.26624,-0.481426,0.204359,19,32765
1.25543,-0.481982,0.202918,19,32765
1.27231,-0.493219,0.205819,19,32765
1.24307,-0.486554,0.201341,18,32765
1.24145,-0.490637,0.201451,19,32765
1.28574,-0.513023,0.20898,19,32765
1.27489,-0.513531,0.207441,19,32765
1.25488,-0.510197,0.204636,19,32765
1.26235,-0.518057,0.206151,19,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
1.57368,-0.694916,0.261171,12,32765
1.44496,-0.643712,0.240233,13,32765
1.41576,-0.636288,0.235928,13,32765
1.30559,-0.591904,0.218143,13,32765
1.33956,-0.61264,0.224407,14,32765
1.31956,-0.608781,0.221437,12,32765
1.45193,-0.675689,0.244433,12,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
1.39707,-0.719109,0.24325,12,32765
1.24545,-0.646441,0.217623,19,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,14,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,16,32765
0,-0,0,16,32765
1.39576,-0.802666,0.253908,12,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
1.32538,-0.785724,0.244154,15,32765
1.28879,-0.769854,0.238191,16,32765
1.27777,-0.768963,0.236881,16,32765
1.30051,-0.788541,0.241837,16,32765
1.32312,-0.808238,0.246997,16,32765
1.312,-0.807427,0.245585,16,32765
1.21696,-0.754526,0.22847,12,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
1.32909,-0.427768,0.196546,19,32765
1.29946,-0.422776,0.192539,20,32765
1.33573,-0.439267,0.198199,21,32765
1.32485,-0.440508,0.197072,20,32765
1.32337,-0.444914,0.19707,20,32765
1.31252,-0.446042,0.195832,19,32765
1.32977,-0.456803,0.198593,20,32765
1.32825,-0.461194,0.198618,20,32765
1.32671,-0.465619,0.198563,20,32765
1.33449,-0.473312,0.200005,21,32765
1.33295,-0.477616,0.200037,21,32765
1.29416,-0.468401,0.194524,19,32765
1.31127,-0.479347,0.197251,19,32765
1.31898,-0.487045,0.198701,19,32765
1.28956,-0.480997,0.194349,19,32765
1.29725,-0.488685,0.195793,20,32765
1.31416,-0.499966,0.198565,20,32765
1.29403,-0.497127,0.195822,20,32765
1.27395,-0.494186,0.192941,20,32765
1.29077,-0.505569,0.195734,19,32765
1.29829,-0.513456,0.197247,20,32765
1.2782,-0.51037,0.194517,20,32765
1.28571,-0.518256,0.195869,19,32765
1.25648,-0.511217,0.191853,19,32765
1.29143,-0.530382,0.197477,19,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
1.53038,-0.676341,0.237901,14,32765
1.46486,-0.653108,0.228124,13,32765
1.37238,-0.617304,0.214236,13,32765
1.35229,-0.61359,0.211674,13,32765
1.38623,-0.634522,0.217574,13,32765
1.40209,-0.647407,0.220445,14,32765
