x, y, z, intensity, ring
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
2.33325,-1.12381,0.396735,16,32765
2.39162,-1.16185,0.407843,17,32765
2.36993,-1.16107,0.405271,17,32765
2.34836,-1.15996,0.402729,17,32765
2.34458,-1.16746,0.403104,17,32765
2.42015,-1.215,0.417446,16,32765
2.44249,-1.2364,0.42247,15,32765
2.35899,-1.20417,0.409299,15,32765
2.48661,-1.27992,0.432954,18,32765
2.42074,-1.25646,0.422986,16,32765
2.46021,-1.28745,0.431213,16,32765
2.46458,-1.30026,0.43307,17,32765
2.39906,-1.27601,0.422861,16,32765
2.43828,-1.30716,0.431412,17,32765
2.51211,-1.35746,0.445762,17,32765
2.57694,-1.40353,0.458695,18,32765
2.53762,-1.39292,0.452962,16,32765
2.50693,-1.38697,0.44903,16,32765
2.54542,-1.41917,0.457492,16,32765
2.58369,-1.45181,0.465577,16,32765
2.53584,-1.43594,0.458347,15,32765
2.6339,-1.50306,0.477753,15,32765
2.67165,-1.53639,0.486008,16,32765
2.52973,-1.46584,0.461907,15,32765
2.58445,-1.50912,0.473383,15,32765
2.68151,-1.57774,0.4927,16,32765
2.62527,-1.55634,0.483613,16,32765
2.70477,-1.61568,0.499888,16,32765
2.71631,-1.63468,0.503569,16,32765
2.71924,-1.64877,0.505659,16,32765
2.74737,-1.67825,0.512872,16,32765
2.74175,-1.68731,0.513209,16,32765
2.85356,-1.76923,0.535722,16,32765
2.7304,-1.70523,0.514495,16,32765
2.83347,-1.78241,0.535322,15,32765
2.83591,-1.79686,0.537501,16,32765
2.83,-1.80599,0.53806,16,32765
2.88211,-1.8526,0.54974,14,32765
2.97547,-1.92633,0.569161,15,32765
2.98557,-1.94683,0.572965,15,32765
3.0287,-1.98901,0.582872,13,32765
2.93982,-1.94433,0.567423,14,32765
2.9827,-1.98667,0.577551,14,32765
2.99256,-2.00733,0.581143,14,32765
3.01045,-2.03368,0.586298,14,32765
3.13438,-2.13225,0.612223,14,32765
3.12738,-2.14238,0.612622,14,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
3.61448,-2.64937,0.726625,11,32765
3.5585,-2.62566,0.716536,12,32765
0,-0,0,0,32765
0,-0,0,11,32765
0,-0,0,11,32765
0,-0,0,11,32765
0,-0,0,12,32765
0,-0,0,11,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
2.30087,-1.06241,0.361755,13,32765
2.36007,-1.09926,0.372298,15,32765
2.30263,-1.08177,0.364097,16,32765
2.36163,-1.11895,0.374501,19,32765
2.32208,-1.10978,0.369217,17,32765
2.32721,-1.1219,0.370883,18,32765
2.33225,-1.13403,0.372799,18,32765
2.37284,-1.16355,0.380376,17,32765
2.3956,-1.18437,0.385154,17,32765
2.38288,-1.18762,0.384108,17,32765
2.39657,-1.20428,0.38761,18,32765
2.40132,-1.21669,0.389487,18,32765
2.42356,-1.23829,0.394354,17,32765
2.43685,-1.2555,0.397954,18,32765
2.43246,-1.26375,0.3987,18,32765
2.45442,-1.28566,0.403581,17,32765
2.47631,-1.30772,0.40823,17,32765
2.44563,-1.30205,0.404454,18,32765
2.51097,-1.34745,0.416899,17,32765
2.48032,-1.34161,0.413034,17,32765
2.44973,-1.33557,0.409252,17,32765
2.56667,-1.41029,0.43002,18,32765
2.57051,-1.42359,0.432197,18,32765
2.57437,-1.43677,0.434381,16,32765
2.53503,-1.42593,0.428876,15,32765
2.63352,-1.49279,0.446932,17,32765
2.5769,-1.47206,0.438914,17,32765
2.60622,-1.50034,0.44523,17,32765
2.61828,-1.51875,0.449011,17,32765
2.68142,-1.5674,0.461324,17,32765
2.65908,-1.56622,0.458951,17,32765
2.67937,-1.59012,0.463668,17,32765
2.75037,-1.6447,0.477552,17,32765
2.71946,-1.63837,0.473678,17,32765
2.71394,-1.64736,0.474199,18,32765
2.72523,-1.66657,0.47808,17,32765
2.79543,-1.72226,0.491745,18,32765
2.79802,-1.73674,0.493691,17,32765
2.81737,-1.76154,0.498999,17,32765
2.76975,-1.74431,0.491877,16,32765
2.84748,-1.80625,0.507341,16,32765
2.9332,-1.874,0.524288,17,32765
2.88537,-1.85683,0.517444,16,32765
2.87094,-1.86082,0.51635,15,32765
2.94752,-1.92427,0.5319,16,32765
2.96598,-1.95012,0.536759,15,32765
2.94308,-1.9488,0.534203,16,32765
3.06003,-2.04061,0.557256,15,32765
3.10255,-2.08362,0.566671,16,32765
3.07107,-2.07715,0.562561,16,32765
3.12145,-2.12604,0.573495,17,32765
3.13077,-2.14734,0.576899,17,32765
3.11559,-2.15184,0.575848,14,32765
3.1817,-2.21249,0.589989,12,32765
3.22317,-2.25674,0.598931,12,32765
3.32081,-2.34115,0.619142,12,32765
3.40189,-2.41483,0.635701,11,32765
3.38609,-2.41994,0.63435,12,32765
3.38635,-2.43646,0.636146,11,32765
3.43469,-2.48773,0.646671,12,32765
3.42687,-2.49854,0.646514,12,32765
3.45878,-2.53858,0.654259,12,32765
3.46669,-2.56131,0.656802,13,32765
3.48242,-2.58992,0.661216,14,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,11,32765
0,-0,0,0,32765
0,-0,0,12,32765
0,-0,0,0,32765
0,-0,0,11,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
2.26354,-1.02866,0.344017,13,32765
2.21508,-1.01546,0.337396,13,32765
2.20263,-1.01862,0.336641,14,32765
2.27097,-1.05951,0.347928,16,32765
2.26736,-1.06713,0.348181,17,32765
2.31739,-1.10015,0.357018,17,32765
2.33153,-1.11637,0.360286,18,32765
2.29208,-1.10689,0.355089,17,32765
2.32395,-1.13186,0.360918,17,32765
2.38234,-1.1701,0.371109,16,32765
2.29857,-1.13839,0.358821,17,32765
2.3302,-1.1636,0.364851,16,32765
2.37057,-1.19346,0.372118,17,32765
2.38421,-1.21022,0.37537,17,32765
2.38011,-1.21815,0.375735,17,32765
2.37595,-1.22609,0.376219,18,32765
2.38047,-1.23867,0.378351,16,32765
2.43764,-1.27887,0.388349,16,32765
2.41567,-1.27782,0.386382,16,32765
2.43761,-1.29977,0.390843,16,32765
2.45941,-1.32187,0.395456,16,32765
2.49856,-1.35335,0.4032,16,32765
2.43318,-1.32827,0.394145,16,32765
2.49821,-1.37439,0.405459,16,32765
2.54559,-1.41122,0.414744,17,32765
2.52353,-1.41003,0.412342,16,32765
2.51877,-1.41824,0.413229,16,32765
2.55703,-1.45095,0.420991,16,32765
2.56077,-1.46431,0.422693,16,32765
2.56442,-1.47757,0.425002,16,32765
2.5509,-1.48104,0.424051,15,32765
2.63986,-1.54438,0.440609,15,32765
2.63462,-1.55307,0.441443,16,32765
2.68045,-1.59208,0.450493,15,32765
2.66661,-1.5957,0.450033,15,32765
2.63581,-1.58909,0.446521,16,32765
2.74888,-1.66965,0.467393,16,32765
2.70116,-1.65263,0.461031,16,32765
2.72083,-1.67703,0.466445,17,32765
2.75738,-1.7118,0.474378,17,32765
2.73482,-1.71026,0.472639,14,32765
2.73752,-1.72434,0.474939,15,32765
2.9155,-1.84982,0.508089,16,32765
2.80093,-1.79014,0.489693,15,32765
2.84485,-1.83124,0.499765,15,32765
2.92994,-1.89977,0.516953,15,32765
2.90699,-1.8984,0.515387,14,32765
2.9171,-1.91875,0.519418,13,32765
3.03429,-2.01018,0.542818,14,32765
2.99471,-1.99793,0.538158,14,32765
3.0618,-2.05729,0.552998,14,32765
3.03031,-2.05055,0.549933,14,32765
3.07236,-2.09389,0.560216,15,32765
3.14674,-2.1599,0.576568,15,32765
3.06628,-2.11943,0.564655,14,32765
0,-0,0,0,32765
3.37612,-2.36568,0.627888,12,32765
0,-0,0,0,32765
3.46493,-2.46168,0.65144,11,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
3.61348,-2.65809,0.699231,11,32765
3.59645,-2.66369,0.700865,12,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,11,32765
0,-0,0,11,32765
0,-0,0,11,32765
0,-0,0,11,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
2.23178,-0.961964,0.310322,15,32765
2.24671,-0.977313,0.313165,16,32765
2.207,-0.968869,0.308755,17,32765
2.23088,-0.988318,0.313067,19,32765
2.2547,-1.00796,0.316938,19,32765
