x, y, z, intensity, ring
4.0008,-1.28708,0.632096,15,32765
4.09067,-1.33028,0.64752,17,32765
4.02064,-1.3216,0.637337,16,32765
4.12878,-1.37214,0.656044,17,32765
4.00235,-1.34491,0.636653,16,32765
4.11959,-1.39927,0.656539,17,32765
4.10562,-1.40962,0.654931,16,32765
4.10094,-1.42316,0.655008,15,32765
4.09621,-1.4368,0.654839,16,32765
4.11006,-1.45692,0.657956,16,32765
4.15187,-1.48682,0.665517,17,32765
4.13776,-1.49672,0.664287,16,32765
4.09584,-1.49638,0.658089,15,32765
4.00743,-1.47888,0.644814,16,32765
4.0397,-1.50584,0.650302,16,32765
3.98849,-1.50155,0.642983,15,32765
3.97433,-1.51104,0.641418,16,32765
4.0894,-1.56999,0.660976,16,32765
3.9921,-1.54756,0.645793,15,32765
4.08832,-1.60022,0.66219,15,32765
4.0554,-1.60275,0.658074,15,32765
4.05927,-1.61969,0.65978,16,32765
4.03564,-1.62557,0.656646,14,32765
4.11271,-1.6721,0.670669,16,32765
4.05232,-1.66304,0.661776,15,32765
3.99201,-1.65356,0.653075,15,32765
4.00475,-1.67444,0.655999,15,32765
4.15394,-1.75313,0.681865,15,32765
4.12073,-1.75517,0.678132,16,32765
4.07847,-1.75318,0.672726,14,32765
4.15428,-1.80198,0.686431,15,32765
4.08488,-1.78788,0.676268,16,32765
4.11509,-1.81717,0.682948,16,32765
3.98268,-1.77423,0.662143,15,32765
4.02184,-1.80754,0.670217,15,32765
4.13287,-1.87368,0.690535,17,32765
4.12655,-1.88726,0.691294,16,32765
4.02153,-1.85533,0.674857,15,32765
4.13172,-1.92279,0.695578,15,32765
4.08949,-1.91958,0.690061,17,32765
4.11881,-1.94981,0.69695,17,32765
4.16567,-1.98912,0.70672,16,32765
4.05202,-1.95165,0.688987,16,32765
4.10755,-1.99545,0.700459,16,32765
4.08302,-2.00035,0.69822,16,32765
4.05868,-2.00476,0.696038,15,32765
4.06984,-2.02653,0.699727,16,32765
4.11602,-2.06639,0.709963,15,32765
4.08257,-2.06661,0.70615,14,32765
4.18105,-2.13425,0.725436,15,32765
4.04185,-2.08044,0.703741,14,32765
4.13982,-2.14873,0.723367,14,32765
4.11494,-2.15339,0.721246,15,32765
4.02898,-2.12561,0.707963,14,32765
4.11766,-2.1901,0.725783,13,32765
4.03187,-2.16148,0.71337,14,32765
