x, y, z, intensity, ring
0.837814,-0.269529,0.132368,14,32765
0.883961,-0.287462,0.139924,15,32765
0.854856,-0.280995,0.135509,14,32765
0.882058,-0.29314,0.140155,15,32765
0.862333,-0.289769,0.137171,15,32765
0.83328,-0.283035,0.1328,14,32765
0.822995,-0.282567,0.131285,15,32765
0.859422,-0.298247,0.137268,15,32765
0.830438,-0.291287,0.132758,15,32765
0.801508,-0.284115,0.128309,14,32765
0.828513,-0.296697,0.132805,15,32765
0.846149,-0.30607,0.135843,15,32765
0.826597,-0.30199,0.132812,15,32765
0.825606,-0.304676,0.132844,14,32765
0.769025,-0.286661,0.123796,14,32765
0.888387,-0.334451,0.143217,15,32765
0.822595,-0.312751,0.132759,14,32765
0.756953,-0.290607,0.122348,15,32765
0.792889,-0.307368,0.128264,14,32765
0.828714,-0.32437,0.134228,15,32765
0.836828,-0.330725,0.135793,14,32765
0.835733,-0.333465,0.135837,14,32765
0.825471,-0.332502,0.134314,15,32765
0.751096,-0.305373,0.122483,14,32765
0.795827,-0.326601,0.129965,15,32765
0.758207,-0.314063,0.124039,14,32765
0.839264,-0.350908,0.137476,14,32765
0.828966,-0.349856,0.136074,15,32765
0.800495,-0.34096,0.131734,14,32765
0.808427,-0.347513,0.133347,14,32765
0.834485,-0.361971,0.137886,14,32765
0.769878,-0.336961,0.127456,14,32765
0.795886,-0.351452,0.132087,14,32765
0.812793,-0.362088,0.135131,14,32765
0.838635,-0.37691,0.139754,15,32765
0.77435,-0.35106,0.129381,14,32765
0.746196,-0.341269,0.125005,14,32765
0.736084,-0.339592,0.123523,14,32765
0.806627,-0.375383,0.135796,14,32765
0.859062,-0.403237,0.144958,15,32765
0.759434,-0.359509,0.128505,14,32765
0.847407,-0.404639,0.143765,15,32765
0.765876,-0.368884,0.130226,14,32765
0.791281,-0.384405,0.134937,15,32765
0.727843,-0.356584,0.124465,14,32765
0.770972,-0.380816,0.132217,14,32765
0.725492,-0.361251,0.124734,14,32765
0.741943,-0.372482,0.127976,14,32765
0.793588,-0.401717,0.137265,14,32765
0.836211,-0.42685,0.145087,15,32765
0.799582,-0.411566,0.139218,14,32765
0.815684,-0.423374,0.142528,15,32765
0.752946,-0.394024,0.131973,14,32765
0.786569,-0.414978,0.138214,15,32765
0.750251,-0.399043,0.13224,14,32765
0.809858,-0.434164,0.14329,15,32765
0.782319,-0.422737,0.138818,14,32765
0.815597,-0.444213,0.145176,14,32765
0.770812,-0.423106,0.137589,14,32765
0.803946,-0.444787,0.143999,14,32765
0.776569,-0.432966,0.139574,14,32765
0.81817,-0.459741,0.147433,15,32765
0.756454,-0.428348,0.136727,14,32765
0.789313,-0.450429,0.14317,14,32765
0.770667,-0.44319,0.140195,14,32765
0.803362,-0.465503,0.146687,15,32765
0.801776,-0.468175,0.146858,15,32765
0.791683,-0.465809,0.145464,14,32765
0.807121,-0.478486,0.148683,14,32765
0.780059,-0.465964,0.144168,14,32765
0.702348,-0.422675,0.130206,14,32765
0.760037,-0.460835,0.141333,14,32765
0.758476,-0.463321,0.141591,14,32765
0.773745,-0.476175,0.144832,14,32765
0.696605,-0.431901,0.130779,14,32765
0.762166,-0.476001,0.143617,14,32765
0.484782,-0.304955,0.0915889,13,32765
0.750682,-0.47564,0.14228,14,32765
0.73247,-0.467434,0.139263,14,32765
0.755828,-0.485839,0.144168,14,32765
0.721075,-0.466826,0.13793,14,32765
0.711245,-0.463788,0.136496,14,32765
0.76749,-0.504026,0.147703,15,32765
0.7576,-0.501059,0.146227,14,32765
0.772379,-0.514454,0.149559,14,32765
0.754288,-0.505957,0.14648,14,32765
0.695348,-0.469736,0.135422,14,32765
0.767269,-0.521956,0.149867,14,32765
0.781844,-0.535596,0.153156,14,32765
0.804466,-0.554934,0.158058,14,32765
0.745923,-0.518057,0.147024,14,32765
0.71999,-0.503479,0.14221,14,32765
0.766769,-0.539887,0.151947,14,32765
0.740862,-0.525235,0.147145,14,32765
0.747212,-0.533329,0.148779,14,32765
0.777569,-0.558736,0.155244,14,32765
0.807798,-0.584325,0.161639,14,32765
0.742125,-0.540378,0.148802,14,32765
0.716526,-0.525206,0.144045,14,32765
0.72282,-0.533336,0.145546,14,32765
0.721143,-0.535607,0.145524,14,32765
0.772947,-0.248773,0.114303,15,32765
0.781558,-0.254278,0.115803,15,32765
0.761928,-0.250568,0.113057,16,32765
0.779873,-0.259306,0.116007,15,32765
0.797778,-0.268211,0.118801,15,32765
0.796884,-0.270811,0.118898,15,32765
0.767896,-0.263788,0.11468,15,32765
0.776372,-0.269571,0.116093,15,32765
0.775474,-0.272158,0.116061,15,32765
0.765234,-0.27141,0.114688,15,32765
0.829601,-0.297258,0.124499,15,32765
0.772774,-0.279693,0.116155,15,32765
0.734681,-0.26857,0.110516,15,32765
0.78953,-0.291541,0.118941,15,32765
0.779304,-0.290674,0.117448,15,32765
0.778349,-0.293211,0.117476,15,32765
0.72186,-0.274629,0.109071,15,32765
0.776419,-0.298276,0.117493,15,32765
0.84007,-0.325877,0.127229,15,32765
0.765243,-0.29973,0.116042,15,32765
0.736618,-0.291323,0.111913,15,32765
0.772435,-0.308425,0.11755,15,32765
0.771425,-0.310954,0.117522,15,32765
0.742884,-0.302253,0.113431,15,32765
0.741887,-0.304688,0.113444,15,32765
0.750025,-0.310905,0.114894,15,32765
0.739854,-0.309577,0.113481,15,32765
0.729684,-0.30819,0.112161,15,32765
0.719535,-0.306713,0.110891,15,32765
0.709403,-0.305184,0.109589,15,32765
0.717471,-0.31146,0.111032,15,32765
0.689227,-0.301903,0.106871,14,32765
0.70633,-0.312157,0.1098,15,32765
0.687217,-0.306396,0.107021,15,32765
0.740365,-0.333019,0.115575,14,32765
0.721224,-0.327248,0.112893,15,32765
0.702118,-0.321381,0.1102,15,32765
0.719023,-0.332003,0.113049,15,32765
0.726866,-0.338554,0.114662,15,32765
0.689893,-0.324111,0.109087,15,32765
0.679863,-0.322122,0.107811,15,32765
0.705556,-0.337202,0.112185,15,32765
0.704404,-0.339578,0.11226,15,32765
0.747745,-0.363582,0.119523,15,32765
0.702076,-0.344272,0.112546,15,32765
0.683191,-0.337766,0.10984,15,32765
0.72638,-0.362026,0.117089,15,32765
0.734006,-0.368839,0.118715,15,32765
0.66213,-0.335486,0.107395,15,32765
0.731473,-0.373738,0.119023,15,32765
0.694987,-0.358067,0.113496,15,32765
0.684953,-0.355859,0.112269,15,32765
0.745093,-0.39029,0.122516,14,32765
0.682517,-0.360432,0.112516,15,32765
0.681281,-0.362714,0.112669,15,32765
0.732366,-0.393007,0.121596,15,32765
0.678825,-0.367176,0.113041,15,32765
