x, y, z, intensity, ring
9.09358,-2.92545,1.43672,15,32765
9.0653,-2.94802,1.43496,15,32765
8.76463,-2.88097,1.38934,12,32765
8.61414,-2.86279,1.36875,12,32765
8.22966,-2.7654,1.30909,12,32765
8.09873,-2.75084,1.2907,12,32765
8.26736,-2.83851,1.31881,12,32765
8.20188,-2.84631,1.31002,12,32765
8.24839,-2.89323,1.31863,12,32765
8.23876,-2.92044,1.3189,12,32765
8.27582,-2.96364,1.32656,12,32765
8.29412,-3.00016,1.33156,13,32765
8.22882,-3.00633,1.32215,12,32765
8.21895,-3.03307,1.32247,12,32765
8.01454,-2.9875,1.29016,12,32765
8.04175,-3.02748,1.29641,12,32765
8.03185,-3.05371,1.29626,11,32765
7.98494,-3.06555,1.29062,12,32765
7.89201,-3.05939,1.27667,12,32765
7.90962,-3.09593,1.28113,11,32765
7.85331,-3.10373,1.27437,11,32765
7.78793,-3.10745,1.26582,12,32765
7.77777,-3.13291,1.26554,12,32765
7.76743,-3.158,1.26665,11,32765
7.63811,-3.13462,1.24737,12,32765
7.51813,-3.11415,1.22993,12,32765
7.5625,-3.16199,1.23878,12,32765
7.48802,-3.16024,1.22915,12,32765
7.47735,-3.18488,1.23052,12,32765
7.48476,-3.21742,1.23458,12,32765
7.41059,-3.21446,1.22448,11,32765
7.39989,-3.23879,1.22508,12,32765
7.39812,-3.26691,1.22781,12,32765
7.20676,-3.21051,1.19816,11,32765
7.15094,-3.21386,1.19166,11,32765
7.23927,-3.28201,1.20957,11,32765
7.22821,-3.30579,1.21089,12,32765
7.21721,-3.32966,1.21113,12,32765
7.11624,-3.31171,1.19802,12,32765
7.04252,-3.30571,1.18835,12,32765
7.08507,-3.354,1.19887,12,32765
6.93982,-3.31378,1.17736,12,32765
6.97303,-3.35856,1.18566,12,32765
6.84591,-3.32575,1.16743,12,32765
6.87013,-3.36581,1.17483,12,32765
6.76151,-3.3398,1.15956,11,32765
6.76831,-3.37021,1.16368,12,32765
6.72165,-3.37451,1.1594,12,32765
6.67496,-3.37888,1.15455,12,32765
6.69849,-3.4193,1.16223,12,32765
6.57239,-3.38298,1.14434,12,32765
6.60441,-3.42796,1.15402,12,32765
6.62768,-3.46833,1.16167,12,32765
6.58096,-3.47198,1.15639,12,32765
6.4382,-3.42435,1.1348,11,32765
6.47886,-3.47331,1.14632,11,32765
6.4324,-3.47584,1.1414,12,32765
6.37727,-3.47337,1.13515,12,32765
6.40899,-3.51796,1.144,12,32765
6.33648,-3.50569,1.13496,11,32765
6.30747,-3.51665,1.13365,12,32765
6.26115,-3.51823,1.12825,11,32765
6.28373,-3.55821,1.13577,12,32765
6.20297,-3.53979,1.12513,11,32765
5.89989,-3.39286,1.07327,15,32765
5.9312,-3.4368,1.08299,18,32765
6.12421,-3.57606,1.12175,12,32765
6.06957,-3.5712,1.11522,11,32765
6.09164,-3.61131,1.12217,11,32765
6.01154,-3.59096,1.11104,11,32765
5.98265,-3.60037,1.10911,11,32765
5.92829,-3.59452,1.1024,12,32765
5.89926,-3.60361,1.10126,12,32765
5.85355,-3.60236,1.09569,11,32765
5.87498,-3.64254,1.10296,11,32765
5.86282,-3.66154,1.10474,11,32765
5.81739,-3.65946,1.09907,11,32765
5.69684,-3.60958,1.07974,11,32765
5.79317,-3.69698,1.10144,11,32765
5.78084,-3.71587,1.10265,11,32765
5.694,-3.68632,1.08917,11,32765
5.68169,-3.70491,1.09038,11,32765
5.66953,-3.72329,1.0911,11,32765
5.62436,-3.71982,1.08557,11,32765
5.61207,-3.738,1.08669,11,32765
5.55058,-3.72319,1.0779,11,32765
5.5137,-3.72473,1.07382,11,32765
5.48516,-3.73143,1.07139,11,32765
5.47291,-3.74917,1.07209,11,32765
5.485,-3.78364,1.07767,11,32765
5.44848,-3.78407,1.07392,11,32765
5.38779,-3.76761,1.06418,11,32765
5.40774,-3.80762,1.07162,11,32765
5.31488,-3.76799,1.05561,12,32765
5.41528,-3.8652,1.07825,12,32765
5.30671,-3.81323,1.0595,11,32765
5.35866,-3.87622,1.07226,11,32765
5.0273,-3.66063,1.00801,18,32765
4.95995,-3.63559,0.997109,22,32765
5.02002,-3.70405,1.01083,23,32765
5.03215,-3.73748,1.01547,21,32765
8.67209,-2.79111,1.28243,22,32765
8.68188,-2.82463,1.28639,22,32765
8.62578,-2.83667,1.27992,21,32765
8.5974,-2.85862,1.27887,21,32765
8.36259,-2.81148,1.24531,14,32765
8.18447,-2.78139,1.22116,13,32765
8.25957,-2.83733,1.23351,14,32765
8.25012,-2.8646,1.23367,14,32765
8.25926,-2.89864,1.23612,15,32765
8.26826,-2.93255,1.23919,15,32765
8.26805,-2.96256,1.24079,16,32765
8.25844,-2.98901,1.24132,16,32765
8.20239,-2.99847,1.23387,16,32765
8.17395,-3.0183,1.23139,14,32765
8.11775,-3.02786,1.22342,13,32765
8.0244,-3.02287,1.21112,13,32765
8.0145,-3.04909,1.21097,13,32765
7.96754,-3.06088,1.2057,13,32765
7.92066,-3.07255,1.19959,13,32765
7.91058,-3.09841,1.19957,13,32765
7.85419,-3.10623,1.19328,13,32765
7.80711,-3.1173,1.18809,13,32765
7.7969,-3.14285,1.18781,13,32765
7.7315,-3.14567,1.18053,13,32765
7.64784,-3.14091,1.16945,13,32765
7.59172,-3.14696,1.16295,14,32765
7.56295,-3.16456,1.16003,14,32765
7.55223,-3.18977,1.16087,14,32765
7.51413,-3.20302,1.15804,14,32765
7.45783,-3.20835,1.15208,14,32765
7.46533,-3.24076,1.15529,13,32765
7.38198,-3.23354,1.14464,13,32765
7.37118,-3.25764,1.14587,13,32765
7.23387,-3.22522,1.12654,13,32765
7.26822,-3.26927,1.13461,13,32765
7.16716,-3.25203,1.12187,13,32765
7.15621,-3.27561,1.12319,13,32765
7.14529,-3.29928,1.12342,12,32765
7.08918,-3.30195,1.11831,13,32765
7.07812,-3.3253,1.11921,13,32765
6.98649,-3.31023,1.1079,13,32765
6.99304,-3.34214,1.11191,13,32765
6.98162,-3.36569,1.11265,13,32765
6.92554,-3.36746,1.10701,13,32765
6.82524,-3.34685,1.09411,12,32765
6.81416,-3.36888,1.09555,13,32765
6.78545,-3.38185,1.09378,13,32765
6.74755,-3.39065,1.09132,13,32765
6.73606,-3.41301,1.09257,13,32765
