x, y, z, intensity, ring
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0.71155,-0.297509,0.116556,13,32765
0.719652,-0.303721,0.11813,14,32765
0.65495,-0.278968,0.107783,14,32765
0.826594,-0.355322,0.136343,13,32765
0.843555,-0.365905,0.139384,13,32765
0.914796,-0.400389,0.151448,13,32765
0.850151,-0.375415,0.141093,12,32765
0.87601,-0.39025,0.145641,12,32765
1.01899,-0.457965,0.169808,12,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
4.56192,-2.123,0.768003,17,32765
4.38479,-2.05819,0.739891,15,32765
4.41365,-2.08938,0.74684,15,32765
4.353,-2.07857,0.738499,15,32765
4.57744,-2.20472,0.778328,17,32765
4.40094,-2.13798,0.750491,16,32765
4.51795,-2.21343,0.772596,16,32765
4.35998,-2.15358,0.747709,14,32765
4.66262,-2.3217,0.801644,17,32765
0,-0,0,0,32765
4.32065,-2.18712,0.74733,14,32765
4.3747,-2.2331,0.759035,15,32765
4.38452,-2.25683,0.763406,16,32765
4.26261,-2.21247,0.744823,14,32765
4.31631,-2.25877,0.756541,15,32765
4.29117,-2.26394,0.754034,15,32765
4.3532,-2.31538,0.7673,15,32765
4.30183,-2.3062,0.761133,15,32765
4.21583,-2.27808,0.748077,14,32765
0,-0,0,0,32765
4.27844,-2.34848,0.763698,15,32765
4.29636,-2.37698,0.769544,16,32765
4.2021,-2.34283,0.75525,15,32765
0,-0,0,0,32765
4.23786,-2.39972,0.765984,15,32765
4.21253,-2.40392,0.764094,14,32765
4.45274,-2.56065,0.810014,15,32765
0,-0,0,0,32765
4.09418,-2.39068,0.749913,15,32765
4.17124,-2.45426,0.766423,15,32765
4.15455,-2.46294,0.765329,15,32765
4.07835,-2.43618,0.75375,14,32765
4.04485,-2.4342,0.749863,14,32765
4.1802,-2.53459,0.777332,14,32765
4.08734,-2.49679,0.763016,14,32765
4.11262,-2.53097,0.769814,16,32765
4.25517,-2.63824,0.798856,14,32765
4.0621,-2.53693,0.76543,15,32765
4.02871,-2.53428,0.761136,15,32765
4.04534,-2.56317,0.766729,14,32765
3.96199,-2.52839,0.753285,14,32765
3.8705,-2.48792,0.738267,14,32765
3.99492,-2.58632,0.764166,15,32765
4.08552,-2.66409,0.784058,15,32765
3.96124,-2.60142,0.76234,15,32765
4.03504,-2.66868,0.778815,15,32765
3.89476,-2.59416,0.754157,14,32765
3.98461,-2.67277,0.773796,15,32765
3.83669,-2.59184,0.747211,15,32765
3.99959,-2.72084,0.781222,15,32765
3.96623,-2.71703,0.776946,15,32765
3.94107,-2.71862,0.774324,15,32765
3.89177,-2.7029,0.767084,14,32765
3.86691,-2.70408,0.763781,15,32765
3.84192,-2.70512,0.761333,14,32765
3.79289,-2.68897,0.753321,13,32765
3.74409,-2.67238,0.745494,14,32765
3.79165,-2.72456,0.757015,15,32765
3.84704,-2.78278,0.769786,15,32765
3.7585,-2.73676,0.753608,14,32765
3.81351,-2.79526,0.766637,14,32765
3.79679,-2.80148,0.764518,14,32765
3.69289,-2.74278,0.745213,16,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0.710427,-0.302831,0.109487,13,32765
0.718498,-0.309097,0.110994,14,32765
0.753799,-0.32723,0.116654,14,32765
0.680158,-0.297931,0.105465,14,32765
0.661052,-0.292147,0.102762,13,32765
0.768598,-0.34268,0.119695,13,32765
0.776481,-0.349264,0.121213,13,32765
0.784331,-0.355882,0.122771,12,32765
0.900152,-0.412027,0.141282,13,32765
1.0336,-0.477255,0.162507,12,32765
1.06786,-0.497382,0.168454,11,32765
4.33647,-2.03727,0.685692,15,32765
4.34755,-2.05989,0.689422,17,32765
4.23334,-2.02321,0.67311,17,32765
4.36017,-2.10195,0.694872,18,32765
4.35294,-2.11656,0.695797,16,32765
4.34576,-2.131,0.696643,17,32765
4.20562,-2.07923,0.676159,18,32765
4.19883,-2.09269,0.67683,17,32765
4.33329,-2.17748,0.700845,18,32765
4.21114,-2.13369,0.683034,17,32765
4.21258,-2.15237,0.685459,17,32765
4.20511,-2.16653,0.686722,18,32765
4.17119,-2.16709,0.683691,18,32765
4.17252,-2.18563,0.686088,17,32765
4.2001,-2.21804,0.692405,19,32765
4.22744,-2.25069,0.699129,19,32765
4.18495,-2.24576,0.694832,18,32765
4.11646,-2.22659,0.685492,17,32765
4.18712,-2.28279,0.699501,19,32765
4.15349,-2.28219,0.695877,18,32765
4.11974,-2.28157,0.692679,17,32765
4.15528,-2.31908,0.701133,18,32765
4.14745,-2.3329,0.701665,16,32765
4.04495,-2.29285,0.686465,17,32765
4.01137,-2.29151,0.683243,15,32765
4.08936,-2.35414,0.698601,16,32765
3.97876,-2.3079,0.682321,16,32765
4.01359,-2.34611,0.690516,18,32765
4.07385,-2.39952,0.703137,16,32765
3.92974,-2.33218,0.680047,17,32765
3.96426,-2.3706,0.688324,16,32765
3.92247,-2.36313,0.683218,15,32765
3.93986,-2.39149,0.688402,16,32765
3.94863,-2.41472,0.692697,16,32765
3.94896,-2.43295,0.694664,16,32765
3.88194,-2.40953,0.684941,17,32765
3.89904,-2.43784,0.690579,17,32765
3.89941,-2.45573,0.692491,17,32765
3.93303,-2.49486,0.700755,17,32765
3.84982,-2.45963,0.688128,16,32765
3.81666,-2.45615,0.684458,16,32765
3.89984,-2.52771,0.7014,17,32765
3.88311,-2.53506,0.700733,17,32765
3.84999,-2.53135,0.696741,16,32765
3.88289,-2.5711,0.704789,16,32765
3.92374,-2.61659,0.714547,17,32765
3.88229,-2.60728,0.709089,18,32765
3.82451,-2.58674,0.700576,17,32765
3.7915,-2.58242,0.696602,18,32765
3.70964,-2.54437,0.683566,15,32765
3.7745,-2.60693,0.697633,17,32765
3.81479,-2.65273,0.707384,17,32765
3.69287,-2.58561,0.686213,16,32765
3.75712,-2.64875,0.70049,16,32765
3.73241,-2.64945,0.697463,16,32765
3.71585,-2.65561,0.696127,17,32765
3.66721,-2.63854,0.688907,16,32765
3.73893,-2.70809,0.703952,17,32765
3.61059,-2.63249,0.681176,15,32765
3.61817,-2.65557,0.684409,15,32765
3.62571,-2.6788,0.68693,16,32765
3.72039,-2.7669,0.706402,16,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0.72688,-0.315886,0.108906,14,32765
0.707645,-0.310352,0.106395,15,32765
0.742813,-0.328757,0.112018,14,32765
0.759793,-0.339328,0.114768,14,32765
0.749624,-0.337721,0.113616,14,32765
0.775555,-0.352449,0.11787,13,32765
0.873428,-0.400406,0.133038,12,32765
0.899033,-0.415764,0.137404,12,32765
0.960449,-0.448091,0.147147,12,32765
0,-0,0,11,32765
0,-0,0,0,32765
0,-0,0,0,32765
4.30768,-2.08026,0.667347,16,32765
4.24722,-2.06857,0.659609,15,32765
4.21354,-2.0695,0.656365,15,32765
4.16228,-2.0614,0.649757,15,32765
4.16423,-2.07944,0.652015,16,32765
4.12195,-2.0752,0.647042,15,32765
4.21211,-2.13805,0.663153,15,32765
4.09908,-2.09793,0.647099,15,32765
4.14472,-2.13885,0.656293,17,32765
4.11971,-2.14368,0.654785,16,32765
4.12995,-2.16673,0.657958,17,32765
4.21868,-2.23156,0.674769,16,32765
4.07142,-2.17094,0.652806,15,32765
4.08157,-2.19374,0.656288,16,32765
4.02207,-2.17856,0.649054,16,32765
4.11033,-2.24383,0.665823,17,32765
3.99887,-2.19998,0.649015,17,32765
4.06082,-2.25124,0.661615,16,32765
4.13098,-2.30821,0.674998,16,32765
4.01106,-2.25851,0.658053,15,32765
4.07231,-2.31076,0.670466,17,32765
4.0302,-2.30457,0.665245,15,32765
3.8595,-2.22377,0.639634,14,32765
3.96332,-2.30108,0.658845,14,32765
3.99823,-2.33906,0.66733,16,32765
3.8624,-2.27683,0.647164,15,32765
3.96537,-2.35527,0.666443,15,32765
4.05087,-2.42404,0.683649,16,32765
3.97491,-2.39641,0.673371,15,32765
3.94146,-2.39402,0.670169,15,32765
3.89136,-2.38083,0.664173,15,32765
3.84117,-2.36757,0.658511,15,32765
3.91749,-2.432,0.673965,15,32765
3.91767,-2.44997,0.677063,16,32765
4.01837,-2.53114,0.697158,15,32765
3.80936,-2.41695,0.663864,16,32765
3.85961,-2.46677,0.674786,17,32765
3.85137,-2.47914,0.676582,15,32765
3.90105,-2.52943,0.688294,16,32765
3.89255,-2.54201,0.690119,16,32765
3.86744,-2.54384,0.688633,15,32765
3.80111,-2.51818,0.679998,13,32765
3.82566,-2.5523,0.687483,16,32765
3.77595,-2.53714,0.681981,15,32765
3.80837,-2.57705,0.691132,17,32765
3.78325,-2.57838,0.68984,15,32765
3.7174,-2.55159,0.681127,15,32765
3.89589,-2.69285,0.717426,14,32765
3.78961,-2.63744,0.701179,15,32765
3.77284,-2.64366,0.701669,14,32765
3.86903,-2.72971,0.723465,15,32765
3.77113,-2.67923,0.709009,15,32765
3.68153,-2.63404,0.696132,15,32765
3.71244,-2.67502,0.706396,15,32765
3.7754,-2.73926,0.721932,16,32765
3.7581,-2.74548,0.723293,14,32765
3.75675,-2.76347,0.726953,16,32765
3.72348,-2.75777,0.72562,17,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
0,-0,0,0,32765
