x, y, z, intensity, ring
7.56857,-2.43484,1.19578,12,32765
7.56069,-2.45872,1.1968,12,32765
7.52461,-2.47337,1.19277,12,32765
7.54441,-2.50728,1.19877,12,32765
7.45168,-2.50398,1.18534,12,32765
7.49952,-2.54731,1.1952,12,32765
7.49112,-2.572,1.19499,12,32765
7.51994,-2.60966,1.2011,12,32765
7.47394,-2.62158,1.19482,12,32765
7.38133,-2.6165,1.18164,12,32765
7.40076,-2.65027,1.18629,13,32765
7.44797,-2.69409,1.19572,12,32765
7.32792,-2.67719,1.1774,12,32765
7.32841,-2.70443,1.17917,12,32765
7.29184,-2.7181,1.17382,12,32765
7.28292,-2.7418,1.17408,12,32765
7.27396,-2.76556,1.17394,12,32765
7.27414,-2.79266,1.17573,12,32765
7.21898,-2.79848,1.1678,12,32765
7.20981,-2.82202,1.16778,12,32765
7.14522,-2.82389,1.15946,12,32765
7.20016,-2.87293,1.17029,12,32765
7.12656,-2.8706,1.15958,12,32765
7.17205,-2.91594,1.16956,12,32765
7.08012,-2.90562,1.15624,12,32765
7.09792,-2.94009,1.16119,12,32765
7.06076,-2.9522,1.15659,12,32765
6.97789,-2.94494,1.14541,12,32765
7.04072,-2.9989,1.15866,12,32765
6.95792,-2.99095,1.14768,12,32765
6.8845,-2.98626,1.13756,12,32765
6.93796,-3.03661,1.14861,12,32765
6.93687,-3.06322,1.15126,13,32765
6.85455,-3.05361,1.13961,12,32765
6.88943,-3.09633,1.14808,12,32765
6.83408,-3.09831,1.14187,12,32765
6.82365,-3.12077,1.14312,13,32765
6.85815,-3.164,1.15087,12,32765
6.84737,-3.18658,1.15276,12,32765
6.73826,-3.16289,1.13702,12,32765
6.74556,-3.19328,1.14143,12,32765
6.73466,-3.21582,1.14256,12,32765
6.67024,-3.21272,1.13418,12,32765
6.6592,-3.23505,1.13559,12,32765
6.60385,-3.23535,1.12929,13,32765
6.70834,-3.31354,1.15044,12,32765
6.58252,-3.27769,1.13173,12,32765
6.61566,-3.3213,1.14112,12,32765
6.56033,-3.32086,1.13472,12,32765
6.59286,-3.36538,1.1439,12,32765
6.58118,-3.3875,1.14587,13,32765
6.55179,-3.40065,1.14482,12,32765
6.55764,-3.43168,1.14939,12,32765
6.31877,-3.33366,1.11032,12,32765
5.94094,-3.15986,1.04716,19,32765
5.91283,-3.16986,1.04617,18,32765
5.88478,-3.17992,1.04422,19,32765
5.85668,-3.18983,1.04249,18,32765
5.83738,-3.2042,1.04197,19,32765
5.83509,-3.22829,1.04515,18,32765
5.82427,-3.24725,1.0468,18,32765
5.81331,-3.26658,1.04755,18,32765
5.80235,-3.28563,1.04876,18,32765
5.76542,-3.29009,1.04577,18,32765
5.73719,-3.2993,1.04367,18,32765
5.74318,-3.32785,1.04865,18,32765
5.72332,-3.34197,1.04832,17,32765
5.72055,-3.36584,1.05109,18,32765
5.67533,-3.36451,1.04548,18,32765
5.68087,-3.39344,1.04992,18,32765
5.66955,-3.41195,1.05106,18,32765
5.64116,-3.42042,1.04901,18,32765
5.64643,-3.44917,1.05406,18,32765
5.59283,-3.44191,1.04688,18,32765
5.58123,-3.46041,1.04781,17,32765
5.58643,-3.48893,1.05266,18,32765
5.58335,-3.51224,1.05485,15,32765
5.82195,-3.68885,1.10346,11,32765
5.85143,-3.73416,1.11252,11,32765
6.03832,-3.88137,1.15176,12,32765
6.02553,-3.90095,1.15259,12,32765
5.90499,-3.85052,1.13323,12,32765
5.98312,-3.92923,1.15145,12,32765
5.95375,-3.93767,1.14915,12,32765
5.89144,-3.92408,1.14078,12,32765
5.87853,-3.94317,1.14159,12,32765
5.8082,-3.92368,1.13117,12,32765
5.82798,-3.96465,1.13835,12,32765
5.85569,-4.01139,1.14707,12,32765
5.80191,-4.00225,1.13993,12,32765
5.78901,-4.02057,1.14104,12,32765
5.74374,-4.01652,1.13449,13,32765
5.73059,-4.03494,1.1356,13,32765
5.71752,-4.05344,1.13558,13,32765
5.73666,-4.09459,1.14224,13,32765
5.7476,-4.13004,1.14753,12,32765
5.67858,-4.10763,1.13627,12,32765
5.66568,-4.12547,1.13601,13,32765
5.62075,-4.11995,1.12995,13,32765
5.63958,-4.1612,1.13558,13,32765
5.49178,-4.07886,1.10822,13,32765
7.62578,-2.45435,1.1277,13,32765
7.63666,-2.48457,1.13152,14,32765
7.58165,-2.4933,1.12499,13,32765
7.59202,-2.52433,1.12932,13,32765
7.52727,-2.53065,1.12092,13,32765
7.55634,-2.56793,1.12744,13,32765
7.54786,-2.59284,1.12722,13,32765
7.4644,-2.59178,1.11617,13,32765
7.49313,-2.62976,1.12146,13,32765
7.40037,-2.62473,1.10912,14,32765
7.39184,-2.6486,1.1093,13,32765
7.41118,-2.68236,1.11397,14,32765
7.37471,-2.6959,1.10936,13,32765
7.36585,-2.7199,1.10965,13,32765
7.31989,-2.73026,1.10318,13,32765
7.32945,-2.76107,1.10623,14,32765
7.30189,-2.77798,1.1033,13,32765
7.29279,-2.80167,1.10359,14,32765
7.30215,-2.83262,1.10591,14,32765
7.19144,-2.81674,1.09052,13,32765
7.1452,-2.82583,1.08556,13,32765
7.21859,-2.8823,1.09853,13,32765
7.16323,-2.88743,1.09127,13,32765
7.14453,-2.90685,1.0909,13,32765
7.10746,-2.91898,1.08682,14,32765
7.0978,-2.94222,1.08729,13,32765
7.04232,-2.94671,1.08017,13,32765
6.99584,-2.95478,1.07535,13,32765
6.96765,-2.97007,1.07382,13,32765
6.95761,-2.99315,1.07481,13,32765
6.9295,-3.00815,1.07237,13,32765
6.93761,-3.03889,1.07574,14,32765
6.93652,-3.06554,1.0783,14,32765
6.89026,-3.07203,1.07303,14,32765
6.86192,-3.08652,1.07118,13,32765
6.8336,-3.10067,1.06966,14,32765
6.85916,-3.13965,1.07657,14,32765
6.80375,-3.14158,1.06972,14,32765
6.78408,-3.15984,1.07018,14,32765
6.79141,-3.1906,1.07387,14,32765
6.76285,-3.20427,1.07243,14,32765
6.76976,-3.23543,1.07641,13,32765
6.77654,-3.26683,1.07997,14,32765
6.7208,-3.26791,1.07429,14,32765
6.6475,-3.25969,1.06562,14,32765
6.62784,-3.27677,1.06559,14,32765
6.626,-3.30238,1.06808,13,32765
6.58837,-3.31066,1.06557,13,32765
6.60364,-3.34591,1.07109,14,32765
6.56563,-3.35464,1.06834,14,32765
6.58038,-3.39031,1.07462,14,32765
6.54218,-3.39891,1.07231,13,32765
6.49546,-3.40241,1.06805,14,32765
6.48391,-3.4241,1.0689,14,32765
6.01798,-3.20397,0.995247,16,32765
5.92868,-3.18149,0.984345,22,32765
5.90056,-3.19161,0.982586,22,32765
5.89846,-3.21579,0.985397,23,32765
5.87905,-3.23032,0.984979,23,32765
5.86803,-3.2498,0.98663,22,32765
5.83985,-3.25925,0.985375,23,32765
5.82885,-3.27868,0.986124,23,32765
5.81784,-3.29781,0.987341,23,32765
5.79802,-3.31214,0.987557,22,32765
5.77826,-3.3264,0.987122,23,32765
5.76707,-3.34521,0.988999,22,32765
5.75566,-3.36443,0.99023,23,32765
5.71874,-3.36837,0.987039,22,32765
5.72449,-3.39731,0.990631,22,32765
5.70446,-3.41122,0.990479,23,32765
5.66767,-3.41454,0.987199,22,32765
5.65615,-3.43328,0.988285,22,32765
5.64452,-3.45181,0.990202,22,32765
5.59927,-3.44971,0.984972,22,32765
5.57923,-3.46305,0.984417,23,32765
