x, y, z, intensity, ring
11.3529,-3.65227,1.79367,46,32765
0,-0,0,23,32765
0,-0,0,21,32765
11.326,-3.76404,1.79965,48,32765
11.3322,-3.80794,1.80261,47,32765
11.3195,-3.84482,1.80399,48,32765
11.3068,-3.88208,1.80367,46,32765
11.35,-3.9388,1.81283,47,32765
11.3182,-3.97001,1.80938,47,32765
11.3236,-4.01395,1.81274,47,32765
11.3106,-4.05041,1.81301,46,32765
11.3161,-4.09327,1.81671,44,32765
11.303,-4.12946,1.81609,46,32765
11.2895,-4.16619,1.81652,48,32765
11.2945,-4.21012,1.81816,47,32765
11.2807,-4.24683,1.81855,47,32765
11.2853,-4.29066,1.82133,44,32765
11.2712,-4.32721,1.82179,43,32765
11.1558,-4.3246,1.80464,14,32765
11.2245,-4.3934,1.81804,21,32765
11.2466,-4.44481,1.825,43,32765
11.2594,-4.49262,1.83007,45,32765
11.2264,-4.52203,1.82667,45,32765
11.2206,-4.56198,1.82978,43,32765
11.2605,-4.62122,1.83893,17,32765
11.1447,-4.61635,1.82323,18,32765
11.2115,-4.68767,1.8365,43,32765
11.2138,-4.73267,1.84074,44,32765
11.1978,-4.76957,1.84278,45,32765
11.1999,-4.81442,1.84737,44,32765
11.2021,-4.85906,1.85096,45,32765
11.213,-4.90774,1.85636,45,32765
11.2057,-4.94828,1.85972,45,32765
11.2165,-4.99681,1.86481,44,32765
11.1998,-5.03357,1.86639,43,32765
11.183,-5.06996,1.86851,45,32765
11.184,-5.11493,1.87357,45,32765
11.1669,-5.15186,1.87393,43,32765
11.1673,-5.19697,1.88002,43,32765
11.1678,-5.24208,1.88446,44,32765
11.1503,-5.27843,1.88675,44,32765
11.1323,-5.31568,1.88862,43,32765
11.1408,-5.36597,1.89434,43,32765
11.1135,-5.39894,1.89518,44,32765
11.104,-5.44009,1.89885,44,32765
11.1215,-5.49338,1.90727,44,32765
11.1036,-5.5289,1.90904,43,32765
11.1026,-5.57392,1.91507,43,32765
