x, y, z, intensity, ring
0.950778,-0.30587,0.150216,16,32765
0.912172,-0.296636,0.14439,16,32765
0.948797,-0.311873,0.1504,15,32765
0.919592,-0.305614,0.146119,16,32765
0.937318,-0.314966,0.149099,17,32765
0.926907,-0.314836,0.147721,16,32765
0.935221,-0.321099,0.149187,16,32765
0.952837,-0.330665,0.152189,16,32765
0.989061,-0.346926,0.158116,16,32765
0.987906,-0.350188,0.158148,16,32765
0.921604,-0.330034,0.147727,15,32765
0.939132,-0.339704,0.150771,16,32765
0.938049,-0.342708,0.150719,16,32765
0.91837,-0.33891,0.14777,16,32765
0.908006,-0.338468,0.146169,16,32765
0.925403,-0.348387,0.149184,16,32765
0.933506,-0.35492,0.150659,15,32765
0.960039,-0.368575,0.155173,16,32765
0.949623,-0.368127,0.153618,15,32765
0.93921,-0.367619,0.152125,15,32765
0.983962,-0.388875,0.159669,15,32765
0.936756,-0.373774,0.152257,15,32765
0.935534,-0.376836,0.152223,16,32765
0.93429,-0.379854,0.152357,15,32765
0.969628,-0.397928,0.158348,15,32765
0.940908,-0.389741,0.153928,16,32765
0.966978,-0.404307,0.158396,15,32765
0.965609,-0.407525,0.158504,15,32765
0.982426,-0.418451,0.161674,15,32765
0.926511,-0.398273,0.152824,15,32765
1.01589,-0.44066,0.167861,14,32765
1.03254,-0.451924,0.170941,14,32765
0.967725,-0.427334,0.160605,15,32765
0.957289,-0.426459,0.159154,15,32765
0.991933,-0.445807,0.1653,15,32765
0.981443,-0.444948,0.163983,15,32765
0.943983,-0.431726,0.158139,15,32765
0.987429,-0.45555,0.165702,15,32765
1.03069,-0.479656,0.173517,14,32765
0.984341,-0.462043,0.166098,13,32765
1.02747,-0.486394,0.173859,14,32765
1.07041,-0.511123,0.181598,15,32765
1.11319,-0.536169,0.189282,14,32765
1.07579,-0.522618,0.183453,14,32765
1.07401,-0.526179,0.183662,14,32765
1.06341,-0.525264,0.182368,14,32765
1.13248,-0.563904,0.194707,14,32765
1.10408,-0.554288,0.190441,14,32765
1.11102,-0.562404,0.192171,14,32765
1.11788,-0.570631,0.193959,15,32765
1.14226,-0.587951,0.198883,14,32765
1.13143,-0.58726,0.1977,14,32765
1.1732,-0.613945,0.205632,14,32765
1.13615,-0.599413,0.199642,14,32765
1.10793,-0.589285,0.195285,14,32765
1.15818,-0.620901,0.20492,14,32765
1.18217,-0.638802,0.20977,14,32765
1.17134,-0.637966,0.208498,14,32765
1.21251,-0.66556,0.216433,14,32765
1.25346,-0.693485,0.224515,14,32765
1.22525,-0.683124,0.220217,14,32765
1.24017,-0.696871,0.223477,14,32765
1.24643,-0.705801,0.225289,14,32765
1.26119,-0.719708,0.228761,14,32765
1.23307,-0.709104,0.224312,13,32765
1.26487,-0.732919,0.230954,14,32765
1.28796,-0.752068,0.23591,14,32765
1.29393,-0.761321,0.237747,14,32765
1.29139,-0.765578,0.237894,14,32765
1.31423,-0.785049,0.242892,14,32765
1.29469,-0.779148,0.240019,14,32765
1.32584,-0.803902,0.246548,14,32765
1.33997,-0.818534,0.250143,15,32765
1.312,-0.807427,0.245585,15,32765
1.31767,-0.816969,0.247377,14,32765
1.2982,-0.810771,0.244622,14,32765
1.37912,-0.867545,0.260555,14,32765
1.40127,-0.887861,0.265588,14,32765
1.35673,-0.865815,0.257953,14,32765
1.33723,-0.859561,0.255067,13,32765
1.44215,-0.933653,0.275861,14,32765
1.39768,-0.911398,0.26823,13,32765
1.46896,-0.964695,0.282701,14,32765
1.46579,-0.96944,0.282917,14,32765
1.46259,-0.97418,0.283207,14,32765
0,-0,0,0,32765
1.82427,-1.23237,0.355284,13,32765
1.72227,-1.17163,0.336404,14,32765
1.71843,-1.1772,0.336623,15,32765
1.69832,-1.17153,0.333678,14,32765
0,-0,0,0,32765
0,-0,0,0,32765
1.92096,-1.35256,0.380667,13,32765
1.99711,-1.41585,0.396653,15,32765
2.13719,-1.52544,0.425539,14,32765
2.16437,-1.55525,0.432122,13,32765
2.26343,-1.63727,0.45291,13,32765
0,-0,0,13,32765
2.9696,-2.17669,0.596985,16,32765
3.0422,-2.2447,0.612574,15,32765
3.05892,-2.27192,0.617279,15,32765
0.895487,-0.288212,0.132425,16,32765
0.866305,-0.281851,0.12836,17,32765
0.893619,-0.293876,0.132598,16,32765
0.873834,-0.290548,0.129984,16,32765
0.854091,-0.287143,0.127187,16,32765
0.900011,-0.305857,0.134285,16,32765
0.908365,-0.312042,0.135658,15,32765
0.869911,-0.302049,0.130081,15,32765
0.924963,-0.324622,0.138435,16,32765
0.914548,-0.324368,0.137066,16,32765
0.866886,-0.310617,0.130094,15,32765
0.903122,-0.32687,0.135747,16,32765
0.920676,-0.336562,0.138495,16,32765
0.882416,-0.32584,0.132934,15,32765
0.918465,-0.34258,0.138421,16,32765
0.898807,-0.338589,0.135656,15,32765
0.879189,-0.334484,0.132843,15,32765
0.942795,-0.362193,0.14267,16,32765
0.950848,-0.368849,0.144006,16,32765
0.912759,-0.357509,0.138412,16,32765
0.911565,-0.360512,0.138493,16,32765
0.928761,-0.370844,0.14134,16,32765
0.909179,-0.366481,0.138508,15,32765
0.898798,-0.365688,0.137238,15,32765
0.91591,-0.376157,0.140054,15,32765
0.932958,-0.386735,0.142917,16,32765
0.949936,-0.397481,0.145704,16,32765
0.948589,-0.400647,0.14581,15,32765
0.92902,-0.396009,0.143176,15,32765
0.954966,-0.410825,0.147523,16,32765
0.917273,-0.398196,0.141952,15,32765
0.96129,-0.421075,0.149057,15,32765
0.950828,-0.420212,0.147808,15,32765
0.940403,-0.419279,0.14645,15,32765
0.929971,-0.418304,0.145173,15,32765
0.946606,-0.429513,0.148172,15,32765
0.954161,-0.436749,0.149758,15,32765
0.952705,-0.439904,0.149789,15,32765
0.969154,-0.451406,0.152883,14,32765
1.03932,-0.488272,0.164339,14,32765
1.01085,-0.478945,0.160298,14,32765
1.01814,-0.486596,0.161887,14,32765
0.998648,-0.481427,0.159153,14,32765
